uuid,parent,level,identifier,name,size
1,,0,root,Root,236203
10002,1,1,:,(no paths),74837
11146,1,1,C:/ncs/vturkana/zephyr,ZEPHYR_BASE,88170
12362,1,1,C:/ncs/ws-turkana/logi_reference/p_hids_keyb/build_nrf54l15_std1/p_hids_keyb,OUTPUT_DIR,1126
12380,1,1,/,/,0
12420,1,1,C:/ncs/vturkana,WORKSPACE,47154
13046,1,1,(hidden),(hidden),24916
20003,10002,2,sym_*,sym_*,64950
20231,10002,2,CSWTCH.*,CSWTCH.*,333
20234,10002,2,:\plat_str.2,plat_str.2,16
20235,10002,2,:\nordic_str.1,nordic_str.1,24
20236,10002,2,:\var_str.0,var_str.0,16
20237,10002,2,:\report_map.0,report_map.0,63
20238,10002,2,:\chr.1,chr.1,4
20239,10002,2,__compound_literal*,__compound_literal*,307
20284,10002,2,:\delay_machine_code.0,delay_machine_code.0,6
20285,10002,2,:\delay_machine_code.0,delay_machine_code.0,6
20286,10002,2,:\hex.4,hex.4,17
20288,10002,2,:\ops.0,ops.0,40
20289,10002,2,:\ops.0,ops.0,40
20290,10002,2,:\ops.0,ops.0,40
20291,10002,2,:\l2cap_disconnected,l2cap_disconnected,2
20292,10002,2,:\att_exec_write_req,att_exec_write_req,4
20293,10002,2,:\find_next,find_next,6
20294,10002,2,:\gatt_conn_auth_info_cb.1,gatt_conn_auth_info_cb.1,16
20295,10002,2,:\gatt_conn_cb.0,gatt_conn_cb.0,44
20311,10002,2,:\smp_security_request,smp_security_request,4
20312,10002,2,:\smp_central_ident,smp_central_ident,4
20313,10002,2,:\smp_pairing_rsp,smp_pairing_rsp,4
20314,10002,2,:\smp_signing_info,smp_signing_info,4
20318,10002,2,:\salt.0,salt.0,16
20319,10002,2,:\transitions.0,transitions.0,12
20320,10002,2,:\parameters.0,parameters.0,8
20321,10002,2,:\pages_layout.1,pages_layout.1,8
20331,10002,2,:\initial_run.2,initial_run.2,1
20333,10002,2,:\port_offset.1,port_offset.1,16
20338,10002,2,:\levels.0,levels.0,24
20339,10002,2,:\platform_free_uninit,platform_free_uninit,2
20341,10002,2,:\cracen_initialized.0,cracen_initialized.0,4
20344,10002,2,:\__ultoa_invert,__ultoa_invert,172
20355,10002,2,:\memcmp,memcmp,32
20357,10002,2,:\stderr,stderr,4
20363,10002,2,:\mpsl_fem_pa_power_control_set,mpsl_fem_pa_power_control_set,12
20369,10002,2,:\sdc_hci_cmd_le_read_remote_features,sdc_hci_cmd_le_read_remote_features,4
20376,10002,2,:\sdc_hci_cmd_vs_event_length_set,sdc_hci_cmd_vs_event_length_set,4
20384,10002,2,:\mpsl_cx_granted_ops_get,mpsl_cx_granted_ops_get,12
20388,10002,2,:\sdc_hci_cmd_le_read_buffer_size,sdc_hci_cmd_le_read_buffer_size,4
20395,10002,2,:\sdc_hci_cmd_vs_qos_conn_event_report_enable,sdc_hci_cmd_vs_qos_conn_event_report_enable,12
20398,10002,2,:\sdc_hci_cmd_le_set_privacy_mode,sdc_hci_cmd_le_set_privacy_mode,4
20399,10002,2,:\sdc_hci_cmd_cb_read_transmit_power_level,sdc_hci_cmd_cb_read_transmit_power_level,4
20400,10002,2,:\mpsl_timeslot_request,mpsl_timeslot_request,182
20405,10002,2,:\bt_addr_any,bt_addr_any,6
20417,10002,2,:\sdc_hci_cmd_vs_peripheral_latency_mode_set,sdc_hci_cmd_vs_peripheral_latency_mode_set,8
20420,10002,2,:\__file_str_put,__file_str_put,16
20423,10002,2,:\sdc_support_adv,sdc_support_adv,40
20425,10002,2,:\bt_dev,bt_dev,376
20428,10002,2,:\sdc_hci_cmd_vs_set_role_priority,sdc_hci_cmd_vs_set_role_priority,4
20429,10002,2,:\snprintf,snprintf,88
20436,10002,2,:\__device_dts_ord_122,__device_dts_ord_122,20
20438,10002,2,:\mpsl_fem_enable,mpsl_fem_enable,12
20439,10002,2,:\mpsl_clock_hfclk_request,mpsl_clock_hfclk_request,44
20442,10002,2,:\MPSL_IRQ_TIMER0_Handler,MPSL_IRQ_TIMER0_Handler,20
20448,10002,2,:\strcmp,strcmp,20
20460,10002,2,:\sdc_hci_cmd_le_read_transmit_power,sdc_hci_cmd_le_read_transmit_power,4
20465,10002,2,:\sdc_hci_cmd_le_set_data_length,sdc_hci_cmd_le_set_data_length,4
20466,10002,2,:\cracen_mac_verify_setup,cracen_mac_verify_setup,4
20467,10002,2,:\MPSL_IRQ_CLOCK_Handler,MPSL_IRQ_CLOCK_Handler,216
20469,10002,2,:\memset,memset,16
20487,10002,2,:\net_buf_fixed_cb,net_buf_fixed_cb,12
20490,10002,2,:\sdc_enable,sdc_enable,96
20493,10002,2,:\sdc_hci_cmd_le_read_suggested_default_data_length,sdc_hci_cmd_le_read_suggested_default_data_length,4
20494,10002,2,:\sdc_hci_cmd_vs_zephyr_read_version_info,sdc_hci_cmd_vs_zephyr_read_version_info,56
20501,10002,2,:\sdc_hci_cmd_le_remove_device_from_resolving_list,sdc_hci_cmd_le_remove_device_from_resolving_list,4
20519,10002,2,:\sdc_hci_cmd_ip_read_bd_addr,sdc_hci_cmd_ip_read_bd_addr,4
20521,10002,2,:\sdc_rand_source_register,sdc_rand_source_register,16
20523,10002,2,:\bt_addr_none,bt_addr_none,6
20524,10002,2,:\strncmp,strncmp,36
20534,10002,2,:\strcpy,strcpy,16
20543,10002,2,:\sdc_hci_cmd_le_remove_device_from_filter_accept_list,sdc_hci_cmd_le_remove_device_from_filter_accept_list,4
20545,10002,2,:\mpsl_cx_release,mpsl_cx_release,12
20547,10002,2,:\sdc_hci_cmd_le_set_event_mask,sdc_hci_cmd_le_set_event_mask,10
20549,10002,2,:\__libc_fini_array,__libc_fini_array,44
20552,10002,2,:\bt_addr_le_any,bt_addr_le_any,7
20555,10002,2,:\sdc_disable,sdc_disable,36
20560,10002,2,:\MPSL_IRQ_RADIO_Handler,MPSL_IRQ_RADIO_Handler,44
20563,10002,2,:\sdc_hci_cmd_cb_set_event_mask,sdc_hci_cmd_cb_set_event_mask,10
20576,10002,2,:\strnlen,strnlen,24
20588,10002,2,:\sdc_support_peripheral,sdc_support_peripheral,40
