uuid,parent,level,identifier,name,size
1,,0,root,Root,39918
10002,1,1,:,(no paths),10566
10055,1,1,C:/ncs/vturkana/zephyr,ZEPHYR_BASE,15291
10263,1,1,C:/ncs/vturkana,WORKSPACE,9080
10414,1,1,(hidden),(hidden),4981
20003,10002,2,:\default_settings_zms.0,default_settings_zms.0,1039
20004,10002,2,:\str.3,str.3,129
20005,10002,2,:\str.2,str.2,18
20006,10002,2,:\str.1,str.1,30
20007,10002,2,:\ident.1,ident.1,1
20008,10002,2,:\ops.0,ops.0,40
20009,10002,2,:\gatt_conn_auth_info_cb.1,gatt_conn_auth_info_cb.1,16
20010,10002,2,:\gatt_conn_cb.0,gatt_conn_cb.0,44
20011,10002,2,__compound_literal*,__compound_literal*,48
20017,10002,2,:\on.2,on.2,4
20018,10002,2,:\cli.1,cli.1,16
20019,10002,2,:\initial_run.2,initial_run.2,1
20020,10002,2,:\last_button_scan.1,last_button_scan.1,4
20021,10002,2,:\last_state.0,last_state.0,4
20022,10002,2,:\cracen_initialized.0,cracen_initialized.0,4
20024,10002,2,:\kmu_push_area,kmu_push_area,64
20025,10002,2,:\z_interrupt_stacks,z_interrupt_stacks,2048
20026,10002,2,:\bt_dev,bt_dev,448
20029,10002,2,:\settings_handlers,settings_handlers,8
20032,10002,2,:\_sw_isr_table,_sw_isr_table,2168
20033,10002,2,:\settings_save_dst,settings_save_dst,4
20035,10002,2,:\_sched_spinlock,_sched_spinlock,4
20036,10002,2,:\bt_auth,bt_auth,4
20037,10002,2,:\z_main_thread,z_main_thread,144
20039,10002,2,:\SystemCoreClock,SystemCoreClock,4
20041,10002,2,:\_kernel,_kernel,32
20044,10002,2,:\z_main_stack,z_main_stack,3584
20045,10002,2,:\z_idle_threads,z_idle_threads,144
20047,10002,2,:\k_sys_work_q,k_sys_work_q,176
20049,10002,2,:\settings_load_srcs,settings_load_srcs,8
20050,10002,2,:\bt_auth_info_cbs,bt_auth_info_cbs,8
20052,10002,2,:\mpsl_work_q,mpsl_work_q,176
20054,10002,2,:\_thread_dummy,_thread_dummy,144
20056,10055,2,subsys,subsys,10318
20161,10055,2,lib,lib,40
20178,10055,2,arch,arch,25
20188,10055,2,drivers,drivers,378
20232,10055,2,kernel,kernel,4530
20264,10263,2,nrf,nrf,7272
20386,10263,2,modules,modules,1808
30057,20056,3,subsys\bluetooth,bluetooth,10269
30153,20056,3,subsys\settings,settings,49
30162,20161,3,lib\os,os,4
30165,20161,3,lib\libc,libc,32
30175,20161,3,lib\net_buf,net_buf,4
30179,20178,3,arch\arm,arm,25
30189,20188,3,drivers\clock_control,clock_control,94
30194,20188,3,drivers\flash,flash,60
30201,20188,3,drivers\gpio,gpio,42
30209,20188,3,drivers\serial,serial,12
30215,20188,3,drivers\spi,spi,138
30221,20188,3,drivers\timer,timer,28
30227,20188,3,drivers\entropy,entropy,4
30233,20232,3,kernel\mutex.c,mutex.c,4
30235,20232,3,kernel\sem.c,sem.c,4
30237,20232,3,kernel\work.c,work.c,12
30240,20232,3,kernel\condvar.c,condvar.c,4
30242,20232,3,kernel\poll.c,poll.c,4
30244,20232,3,kernel\init.c,init.c,321
30247,20232,3,kernel\system_work_q.c,system_work_q.c,2048
30249,20232,3,kernel\timeslicing.c,timeslicing.c,37
30255,20232,3,kernel\timeout.c,timeout.c,24
30260,20232,3,kernel\mempool.c,mempool.c,2072
30265,20264,3,nrf\subsys,subsys,6905
30350,20264,3,nrf\samples,samples,173
30363,20264,3,nrf\lib,lib,122
30378,20264,3,nrf\drivers,drivers,72
30387,20386,3,modules\hal,hal,336
30398,20386,3,modules\crypto,crypto,1472
