uuid,parent,level,identifier,name,size
00-fa03eb688ad8aa1db593d33dabd89bad,,0,root,Root,38385
01-09498dbadf45966909850dc8a47ebb13,00-fa03eb688ad8aa1db593d33dabd89bad,1,C:/ncs/vturkana,WORKSPACE,7829
01-60f3b1ff9b396408039047bbde339c46,00-fa03eb688ad8aa1db593d33dabd89bad,1,(hidden),(hidden),5496
01-665b1ea1222d25c5af30f0aec9f1f04e,00-fa03eb688ad8aa1db593d33dabd89bad,1,:,(no paths),11090
01-6666cd76f96956469e7be39d750cc7d9,00-fa03eb688ad8aa1db593d33dabd89bad,1,/,/,0
01-bb1836de191ead431509f5d1b910124d,00-fa03eb688ad8aa1db593d33dabd89bad,1,C:/ncs/vturkana/zephyr,ZEPHYR_BASE,13970
02-05533e7a0ea600c6bb6eb9a734919be1,01-665b1ea1222d25c5af30f0aec9f1f04e,2,:\gatt_conn_cb.0,gatt_conn_cb.0,36
02-0a4338ea3651b750487758d27cb904c1,01-665b1ea1222d25c5af30f0aec9f1f04e,2,:\ops.0,ops.0,40
02-0eb9b3af2e4a00837a1b1a854c9ea18c,01-09498dbadf45966909850dc8a47ebb13,2,modules,modules,1844
02-0ec3ac2054d4681e6c9d4825765209ee,01-665b1ea1222d25c5af30f0aec9f1f04e,2,:\z_idle_threads,z_idle_threads,144
02-14fa9ee59d7284f27994623bcb8b0d9d,01-665b1ea1222d25c5af30f0aec9f1f04e,2,:\s_in_job.1,s_in_job.1,16
02-180fcbc28f7da66d219eb6193481a3ae,01-665b1ea1222d25c5af30f0aec9f1f04e,2,:\data.0,data.0,2
02-195f566f15c6abd6437e22aa076b3cc2,01-665b1ea1222d25c5af30f0aec9f1f04e,2,:\dummy.2,dummy.2,2
02-1a05735884afb705b17707c0d28c7304,01-665b1ea1222d25c5af30f0aec9f1f04e,2,:\tx_power.0,tx_power.0,1
02-1acd1f648b570c729a904a7c2fa45dfc,01-665b1ea1222d25c5af30f0aec9f1f04e,2,__compound_literal*,__compound_literal*,723
02-258422090f47f8bd38fbbca7359d7ab3,01-665b1ea1222d25c5af30f0aec9f1f04e,2,:\s_in_joblist.1,s_in_joblist.1,32
02-2f158c4731d76d5975b8546d85de1b34,01-6666cd76f96956469e7be39d750cc7d9,2,C:\,C:\,5234
02-33126d0591c999555b16e2f286021002,01-665b1ea1222d25c5af30f0aec9f1f04e,2,:\ll_ctrl_shared_context,ll_ctrl_shared_context,32
02-35ca05639f20c04e4314ee4b69a85133,01-665b1ea1222d25c5af30f0aec9f1f04e,2,:\mlen.1,mlen.1,2
02-37c6ae61635797a3852bf091496dc562,01-665b1ea1222d25c5af30f0aec9f1f04e,2,:\memory_jobs.5,memory_jobs.5,48
02-38d7b76b771634bb6aaae4ffde5922a8,01-665b1ea1222d25c5af30f0aec9f1f04e,2,:\_sw_isr_table,_sw_isr_table,2168
02-3b8238b190187fceef29c292cb88b526,01-665b1ea1222d25c5af30f0aec9f1f04e,2,:\z_main_stack,z_main_stack,3584
02-3cca42c4f48f32184dc7d459a6842407,01-665b1ea1222d25c5af30f0aec9f1f04e,2,:\z_main_thread,z_main_thread,144
02-47352518f90e6887f4dd7acbc9a14580,01-665b1ea1222d25c5af30f0aec9f1f04e,2,:\settings_load_srcs,settings_load_srcs,8
02-4a60a8becb8e89acd1821508d252f412,01-665b1ea1222d25c5af30f0aec9f1f04e,2,:\s_out_joblist.0,s_out_joblist.0,16
02-50484c19f1afdaf3841a0d821ed393d2,01-bb1836de191ead431509f5d1b910124d,2,kernel,kernel,2434
02-58a91dd6f5a80383f60f8aebd0e33619,01-665b1ea1222d25c5af30f0aec9f1f04e,2,:\g_mpsl_device_ccm,g_mpsl_device_ccm,4
02-6132bca83a4cd9c08eb8504f1f608b68,01-665b1ea1222d25c5af30f0aec9f1f04e,2,:\last_state.0,last_state.0,4
02-65e3af4198a3ba671730e5a1254a1758,01-665b1ea1222d25c5af30f0aec9f1f04e,2,:\z_interrupt_stacks,z_interrupt_stacks,2048
02-66cffcc48a6c7a33cf5277f7b40777ee,01-665b1ea1222d25c5af30f0aec9f1f04e,2,:\s_trx_rx_frame_action.0,s_trx_rx_frame_action.0,1
02-700229a6650e068dc32760112dec821b,01-665b1ea1222d25c5af30f0aec9f1f04e,2,:\handle_index.0,handle_index.0,1
02-71d3af2db695ec20f3c4af8748546da1,01-665b1ea1222d25c5af30f0aec9f1f04e,2,:\k_sys_work_q,k_sys_work_q,176
02-7217f778d5ce13763bee4443db68d155,01-665b1ea1222d25c5af30f0aec9f1f04e,2,:\m_event_setup,m_event_setup,48
02-735c4efa6ac3e1e45b1ae2a70a62f44d,01-665b1ea1222d25c5af30f0aec9f1f04e,2,:\mpsl_work_q,mpsl_work_q,176
02-7453818a81866954dbc648cc19b78a73,01-665b1ea1222d25c5af30f0aec9f1f04e,2,:\cli.1,cli.1,16
02-7777195eba8a6110e0e9a9e7e32aab00,01-665b1ea1222d25c5af30f0aec9f1f04e,2,:\hfclknotreadycounter.0,hfclknotreadycounter.0,1
02-792cdbb2ff2168ced5d2267c5da659ca,01-665b1ea1222d25c5af30f0aec9f1f04e,2,:\last_button_scan.1,last_button_scan.1,4
02-7d0d4e9e9148e130857ddb83462522b5,01-665b1ea1222d25c5af30f0aec9f1f04e,2,:\_kernel,_kernel,32
02-7dfd0916e87aaa90a45bf1ec3391e970,01-bb1836de191ead431509f5d1b910124d,2,subsys,subsys,10983
02-7ee6507a66351b9d2f94ec3c874aa379,01-665b1ea1222d25c5af30f0aec9f1f04e,2,:\s_out_job.0,s_out_job.0,16
02-84917115db7fc982cd67bd759fd0890c,01-665b1ea1222d25c5af30f0aec9f1f04e,2,:\SystemCoreClock,SystemCoreClock,4
02-89a59689861225eb508a89e526638dd8,01-665b1ea1222d25c5af30f0aec9f1f04e,2,:\bt_dev,bt_dev,368
02-8a1075be9012a6c1ab97401581fed081,01-665b1ea1222d25c5af30f0aec9f1f04e,2,:\on.2,on.2,4
02-8d232e940544620859c2c901e21459d7,01-665b1ea1222d25c5af30f0aec9f1f04e,2,:\g_mpsl_device_aar,g_mpsl_device_aar,4
02-93efee1e08bc7e0052422d81b1f68555,01-665b1ea1222d25c5af30f0aec9f1f04e,2,:\zero.3,zero.3,1
02-97fdda5ddec91d156757bd4878d58731,01-665b1ea1222d25c5af30f0aec9f1f04e,2,:\settings_handlers,settings_handlers,8
02-99b40c02b326985044c94c234b7a5e64,01-665b1ea1222d25c5af30f0aec9f1f04e,2,:\chr.1,chr.1,4
02-9b8c441126f7e441abf32b52812793ed,01-665b1ea1222d25c5af30f0aec9f1f04e,2,:\gatt_conn_auth_info_cb.1,gatt_conn_auth_info_cb.1,16
02-9eccfb3fed0ccddd3f9432f64b447ee8,01-665b1ea1222d25c5af30f0aec9f1f04e,2,:\settings_save_dst,settings_save_dst,4
02-a047be47e0fcb4d9be0ecfd6c4d88318,01-665b1ea1222d25c5af30f0aec9f1f04e,2,:\m_active_event_idx,m_active_event_idx,1
