uuid,parent,level,identifier,name,size
1,,0,root,Root,240920
10002,1,1,:,(no paths),77782
11193,1,1,C:/ncs/vturkana/zephyr,ZEPHYR_BASE,88596
12414,1,1,C:/ncs/ws-turkana/logi_reference/p_hids_keyb/build_nrf54l15_app1/p_hids_keyb,OUTPUT_DIR,1126
12432,1,1,/,/,0
12472,1,1,C:/ncs/vturkana,WORKSPACE,47670
13112,1,1,(hidden),(hidden),25746
20003,10002,2,sym_*,sym_*,67784
20237,10002,2,CSWTCH.*,CSWTCH.*,333
20240,10002,2,:\plat_str.2,plat_str.2,16
20241,10002,2,:\nordic_str.1,nordic_str.1,24
20242,10002,2,:\var_str.0,var_str.0,16
20243,10002,2,:\report_map.0,report_map.0,63
20244,10002,2,:\chr.1,chr.1,4
20245,10002,2,__compound_literal*,__compound_literal*,307
20290,10002,2,:\flags.0,flags.0,1
20291,10002,2,:\delay_machine_code.0,delay_machine_code.0,6
20292,10002,2,:\delay_machine_code.0,delay_machine_code.0,6
20293,10002,2,:\hex.4,hex.4,17
20295,10002,2,:\ops.0,ops.0,40
20296,10002,2,:\ops.0,ops.0,40
20297,10002,2,:\ops.0,ops.0,40
20298,10002,2,:\l2cap_disconnected,l2cap_disconnected,2
20299,10002,2,:\att_exec_write_req,att_exec_write_req,4
20300,10002,2,:\find_next,find_next,6
20301,10002,2,:\gatt_conn_auth_info_cb.1,gatt_conn_auth_info_cb.1,16
20302,10002,2,:\gatt_conn_cb.0,gatt_conn_cb.0,48
20318,10002,2,:\smp_security_request,smp_security_request,4
20319,10002,2,:\smp_central_ident,smp_central_ident,4
20320,10002,2,:\smp_pairing_rsp,smp_pairing_rsp,4
20321,10002,2,:\smp_signing_info,smp_signing_info,4
20325,10002,2,:\salt.0,salt.0,16
20326,10002,2,:\transitions.0,transitions.0,12
20327,10002,2,:\parameters.0,parameters.0,8
20328,10002,2,:\pages_layout.1,pages_layout.1,8
20338,10002,2,:\initial_run.2,initial_run.2,1
20340,10002,2,:\port_offset.1,port_offset.1,16
20345,10002,2,:\levels.0,levels.0,24
20346,10002,2,:\platform_free_uninit,platform_free_uninit,2
20348,10002,2,:\cracen_initialized.0,cracen_initialized.0,4
20351,10002,2,:\__ultoa_invert,__ultoa_invert,172
20363,10002,2,:\memcmp,memcmp,32
20365,10002,2,:\stderr,stderr,4
20371,10002,2,:\mpsl_fem_pa_power_control_set,mpsl_fem_pa_power_control_set,12
20377,10002,2,:\sdc_hci_cmd_le_read_remote_features,sdc_hci_cmd_le_read_remote_features,4
20384,10002,2,:\sdc_hci_cmd_vs_event_length_set,sdc_hci_cmd_vs_event_length_set,4
20392,10002,2,:\mpsl_cx_granted_ops_get,mpsl_cx_granted_ops_get,12
20396,10002,2,:\sdc_hci_cmd_le_read_buffer_size,sdc_hci_cmd_le_read_buffer_size,4
20404,10002,2,:\sdc_hci_cmd_vs_qos_conn_event_report_enable,sdc_hci_cmd_vs_qos_conn_event_report_enable,12
20408,10002,2,:\sdc_hci_cmd_le_set_privacy_mode,sdc_hci_cmd_le_set_privacy_mode,4
20409,10002,2,:\sdc_hci_cmd_cb_read_transmit_power_level,sdc_hci_cmd_cb_read_transmit_power_level,4
20410,10002,2,:\mpsl_timeslot_request,mpsl_timeslot_request,182
20415,10002,2,:\bt_addr_any,bt_addr_any,6
20427,10002,2,:\sdc_hci_cmd_vs_peripheral_latency_mode_set,sdc_hci_cmd_vs_peripheral_latency_mode_set,8
20430,10002,2,:\__file_str_put,__file_str_put,16
20433,10002,2,:\sdc_support_adv,sdc_support_adv,40
20435,10002,2,:\bt_dev,bt_dev,376
20439,10002,2,:\sdc_hci_cmd_vs_set_role_priority,sdc_hci_cmd_vs_set_role_priority,4
20440,10002,2,:\snprintf,snprintf,88
20448,10002,2,:\__device_dts_ord_122,__device_dts_ord_122,20
20450,10002,2,:\mpsl_fem_enable,mpsl_fem_enable,12
20451,10002,2,:\mpsl_clock_hfclk_request,mpsl_clock_hfclk_request,44
20455,10002,2,:\MPSL_IRQ_TIMER0_Handler,MPSL_IRQ_TIMER0_Handler,20
20462,10002,2,:\strcmp,strcmp,20
20474,10002,2,:\sdc_hci_cmd_le_read_transmit_power,sdc_hci_cmd_le_read_transmit_power,4
20479,10002,2,:\sdc_hci_cmd_le_set_data_length,sdc_hci_cmd_le_set_data_length,4
20481,10002,2,:\cracen_mac_verify_setup,cracen_mac_verify_setup,4
20482,10002,2,:\MPSL_IRQ_CLOCK_Handler,MPSL_IRQ_CLOCK_Handler,216
20484,10002,2,:\memset,memset,16
20502,10002,2,:\net_buf_fixed_cb,net_buf_fixed_cb,12
20505,10002,2,:\sdc_enable,sdc_enable,96
20508,10002,2,:\sdc_hci_cmd_le_read_suggested_default_data_length,sdc_hci_cmd_le_read_suggested_default_data_length,4
20509,10002,2,:\sdc_hci_cmd_vs_zephyr_read_version_info,sdc_hci_cmd_vs_zephyr_read_version_info,56
20516,10002,2,:\sdc_hci_cmd_le_remove_device_from_resolving_list,sdc_hci_cmd_le_remove_device_from_resolving_list,4
20534,10002,2,:\sdc_hci_cmd_ip_read_bd_addr,sdc_hci_cmd_ip_read_bd_addr,4
20536,10002,2,:\sdc_rand_source_register,sdc_rand_source_register,16
20538,10002,2,:\bt_addr_none,bt_addr_none,6
20539,10002,2,:\strncmp,strncmp,36
20549,10002,2,:\strcpy,strcpy,16
20558,10002,2,:\sdc_hci_cmd_le_remove_device_from_filter_accept_list,sdc_hci_cmd_le_remove_device_from_filter_accept_list,4
20560,10002,2,:\mpsl_cx_release,mpsl_cx_release,12
20562,10002,2,:\sdc_hci_cmd_le_set_event_mask,sdc_hci_cmd_le_set_event_mask,10
20564,10002,2,:\__libc_fini_array,__libc_fini_array,44
20567,10002,2,:\bt_addr_le_any,bt_addr_le_any,7
20570,10002,2,:\sdc_disable,sdc_disable,36
20574,10002,2,:\sdc_support_connection_subrating_peripheral,sdc_support_connection_subrating_peripheral,40
20576,10002,2,:\MPSL_IRQ_RADIO_Handler,MPSL_IRQ_RADIO_Handler,44
20579,10002,2,:\sdc_hci_cmd_cb_set_event_mask,sdc_hci_cmd_cb_set_event_mask,10
20592,10002,2,:\strnlen,strnlen,24
20604,10002,2,:\sdc_support_peripheral,sdc_support_peripheral,40
20607,10002,2,:\sdc_hci_cmd_le_add_device_to_filter_accept_list,sdc_hci_cmd_le_add_device_to_filter_accept_list,4
20609,10002,2,:\mpsl_init,mpsl_init,164
20610,10002,2,:\_sw_isr_table,_sw_isr_table,2168
20615,10002,2,:\mpsl_low_priority_process,mpsl_low_priority_process,4
20616,10002,2,:\sdc_support_dle_peripheral,sdc_support_dle_peripheral,28
20626,10002,2,:\sx_curve_nistp256,sx_curve_nistp256,12
20631,10002,2,:\__device_dts_ord_23,__device_dts_ord_23,20
20633,10002,2,:\sdc_hci_cmd_vs_zephyr_read_tx_power,sdc_hci_cmd_vs_zephyr_read_tx_power,22
20644,10002,2,:\bt_smp_sign,bt_smp_sign,6
20651,10002,2,:\sdc_hci_cmd_vs_zephyr_read_static_addresses,sdc_hci_cmd_vs_zephyr_read_static_addresses,72
20653,10002,2,:\sdc_hci_cmd_le_set_adv_enable,sdc_hci_cmd_le_set_adv_enable,4
20655,10002,2,:\sdc_hci_cmd_le_read_resolving_list_size,sdc_hci_cmd_le_read_resolving_list_size,4
20665,10002,2,:\mpsl_temperature_get,mpsl_temperature_get,124
20668,10002,2,:\mpsl_cx_register_callback,mpsl_cx_register_callback,12
20674,10002,2,:\mpsl_ecb_block_encrypt_extended,mpsl_ecb_block_encrypt_extended,16
20698,10002,2,:\sdc_hci_cmd_le_read_filter_accept_list_size,sdc_hci_cmd_le_read_filter_accept_list_size,4
20701,10002,2,:\SystemCoreClock,SystemCoreClock,4
20712,10002,2,:\sdc_hci_cmd_le_clear_resolving_list,sdc_hci_cmd_le_clear_resolving_list,4
20714,10002,2,:\sdc_hci_cmd_vs_min_val_of_max_acl_tx_payload_set,sdc_hci_cmd_vs_min_val_of_max_acl_tx_payload_set,4
20715,10002,2,:\mpsl_fem_disable,mpsl_fem_disable,12
20716,10002,2,:\sdc_hci_cmd_cb_reset,sdc_hci_cmd_cb_reset,28
20719,10002,2,:\sdc_hci_cmd_le_set_resolvable_private_address_timeout,sdc_hci_cmd_le_set_resolvable_private_address_timeout,4
20721,10002,2,:\sdc_hci_cmd_vs_set_adv_randomness,sdc_hci_cmd_vs_set_adv_randomness,4
20731,10002,2,:\mpsl_dppi_fixed_channels_set,mpsl_dppi_fixed_channels_set,48
20732,10002,2,:\sdc_init,sdc_init,184
20738,10002,2,:\sdc_hci_cmd_lc_disconnect,sdc_hci_cmd_lc_disconnect,4
20745,10002,2,:\sdc_hci_cmd_le_read_channel_map,sdc_hci_cmd_le_read_channel_map,4
20755,10002,2,:\mpsl_tx_power_radio_supported_power_adjust,mpsl_tx_power_radio_supported_power_adjust,32
20760,10002,2,:\__aeabi_idiv0,__aeabi_idiv0,2
20767,10002,2,:\sdc_hci_cmd_le_set_default_phy,sdc_hci_cmd_le_set_default_phy,4
20771,10002,2,:\MPSL_IRQ_RTC0_Handler,MPSL_IRQ_RTC0_Handler,24
20777,10002,2,:\sdc_hci_cmd_vs_zephyr_write_tx_power,sdc_hci_cmd_vs_zephyr_write_tx_power,36
20784,10002,2,:\sdc_hci_cmd_le_clear_filter_accept_list,sdc_hci_cmd_le_clear_filter_accept_list,4
20803,10002,2,:\exit,exit,28
20815,10002,2,:\mpsl_timeslot_session_count_set,mpsl_timeslot_session_count_set,70
20816,10002,2,:\sdc_hci_cmd_le_read_adv_physical_channel_tx_power,sdc_hci_cmd_le_read_adv_physical_channel_tx_power,4
20821,10002,2,:\sdc_hci_cmd_le_read_phy,sdc_hci_cmd_le_read_phy,4
20828,10002,2,:\__device_dts_ord_12,__device_dts_ord_12,20
20830,10002,2,:\__device_dts_ord_57,__device_dts_ord_57,20
20833,10002,2,:\sdc_hci_cmd_cb_write_authenticated_payload_timeout,sdc_hci_cmd_cb_write_authenticated_payload_timeout,4
