uuid,parent,level,identifier,name,size
1,,0,root,Root,43085
10002,1,1,:,(no paths),10464
10054,1,1,C:/ncs/vturkana/zephyr,ZEPHYR_BASE,17662
10265,1,1,C:/ncs/vturkana,WORKSPACE,10099
10416,1,1,(hidden),(hidden),4860
20003,10002,2,:\default_settings_zms.0,default_settings_zms.0,1039
20004,10002,2,:\str.3,str.3,129
20005,10002,2,:\str.1,str.1,30
20006,10002,2,:\ident.1,ident.1,1
20007,10002,2,:\ops.0,ops.0,40
20008,10002,2,:\gatt_conn_auth_info_cb.1,gatt_conn_auth_info_cb.1,16
20009,10002,2,:\gatt_conn_cb.0,gatt_conn_cb.0,32
20010,10002,2,__compound_literal*,__compound_literal*,48
20016,10002,2,:\on.2,on.2,4
20017,10002,2,:\cli.1,cli.1,16
20018,10002,2,:\initial_run.2,initial_run.2,1
20019,10002,2,:\last_button_scan.1,last_button_scan.1,4
20020,10002,2,:\last_state.0,last_state.0,4
20021,10002,2,:\cracen_initialized.0,cracen_initialized.0,4
20023,10002,2,:\kmu_push_area,kmu_push_area,64
20024,10002,2,:\z_interrupt_stacks,z_interrupt_stacks,2048
20025,10002,2,:\bt_dev,bt_dev,376
20028,10002,2,:\settings_handlers,settings_handlers,8
20031,10002,2,:\_sw_isr_table,_sw_isr_table,2168
20032,10002,2,:\settings_save_dst,settings_save_dst,4
20034,10002,2,:\_sched_spinlock,_sched_spinlock,4
20035,10002,2,:\bt_auth,bt_auth,4
20036,10002,2,:\z_main_thread,z_main_thread,144
20038,10002,2,:\SystemCoreClock,SystemCoreClock,4
20040,10002,2,:\_kernel,_kernel,32
20043,10002,2,:\z_main_stack,z_main_stack,3584
20044,10002,2,:\z_idle_threads,z_idle_threads,144
20046,10002,2,:\k_sys_work_q,k_sys_work_q,176
20048,10002,2,:\settings_load_srcs,settings_load_srcs,8
20049,10002,2,:\bt_auth_info_cbs,bt_auth_info_cbs,8
20051,10002,2,:\mpsl_work_q,mpsl_work_q,176
20053,10002,2,:\_thread_dummy,_thread_dummy,144
20055,10054,2,subsys,subsys,12689
20163,10054,2,lib,lib,40
20180,10054,2,arch,arch,25
20190,10054,2,drivers,drivers,378
20234,10054,2,kernel,kernel,4530
20266,10265,2,nrf,nrf,8291
20388,10265,2,modules,modules,1808
30056,20055,3,subsys\bluetooth,bluetooth,12640
30155,20055,3,subsys\settings,settings,49
30164,20163,3,lib\os,os,4
30167,20163,3,lib\libc,libc,32
30177,20163,3,lib\net_buf,net_buf,4
30181,20180,3,arch\arm,arm,25
30191,20190,3,drivers\clock_control,clock_control,94
30196,20190,3,drivers\flash,flash,60
30203,20190,3,drivers\gpio,gpio,42
30211,20190,3,drivers\serial,serial,12
30217,20190,3,drivers\spi,spi,138
30223,20190,3,drivers\timer,timer,28
30229,20190,3,drivers\entropy,entropy,4
30235,20234,3,kernel\mutex.c,mutex.c,4
30237,20234,3,kernel\sem.c,sem.c,4
30239,20234,3,kernel\work.c,work.c,12
30242,20234,3,kernel\condvar.c,condvar.c,4
30244,20234,3,kernel\poll.c,poll.c,4
30246,20234,3,kernel\init.c,init.c,321
30249,20234,3,kernel\system_work_q.c,system_work_q.c,2048
30251,20234,3,kernel\timeslicing.c,timeslicing.c,37
30257,20234,3,kernel\timeout.c,timeout.c,24
30262,20234,3,kernel\mempool.c,mempool.c,2072
30267,20266,3,nrf\subsys,subsys,7924
30352,20266,3,nrf\samples,samples,173
30365,20266,3,nrf\lib,lib,122
30380,20266,3,nrf\drivers,drivers,72
30389,20388,3,modules\hal,hal,336
30400,20388,3,modules\crypto,crypto,1472
