uuid,parent,level,identifier,name,size
00-fa03eb688ad8aa1db593d33dabd89bad,,0,root,Root,65114
01-60f3b1ff9b396408039047bbde339c46,00-fa03eb688ad8aa1db593d33dabd89bad,1,(hidden),(hidden),22057
01-665b1ea1222d25c5af30f0aec9f1f04e,00-fa03eb688ad8aa1db593d33dabd89bad,1,:,(no paths),43037
01-6666cd76f96956469e7be39d750cc7d9,00-fa03eb688ad8aa1db593d33dabd89bad,1,/,/,0
01-bb1836de191ead431509f5d1b910124d,00-fa03eb688ad8aa1db593d33dabd89bad,1,C:/ncs/vturkana/zephyr,ZEPHYR_BASE,20
02-005fe9134a29cd288aeea5cf1e5986ea,01-665b1ea1222d25c5af30f0aec9f1f04e,2,:\__isr_table_entry_z_irq_spurious_irq_544,__isr_table_entry_z_irq_spurious_irq_544,8
02-00f1bdab837355c64a5f0d1171a05837,01-665b1ea1222d25c5af30f0aec9f1f04e,2,:\__isr_table_entry_z_irq_spurious_irq_634,__isr_table_entry_z_irq_spurious_irq_634,8
02-01e8805d904739930a18ac1df3a69c0e,01-665b1ea1222d25c5af30f0aec9f1f04e,2,:\__isr_table_entry_z_irq_spurious_irq_765,__isr_table_entry_z_irq_spurious_irq_765,8
02-0247dc05a1aa46ef081fb4d3476e306d,01-665b1ea1222d25c5af30f0aec9f1f04e,2,:\__isr_table_entry_z_irq_spurious_irq_724,__isr_table_entry_z_irq_spurious_irq_724,8
02-02572c1c037d2233e79207584ba16776,01-665b1ea1222d25c5af30f0aec9f1f04e,2,:\__isr_table_entry_z_irq_spurious_irq_551,__isr_table_entry_z_irq_spurious_irq_551,8
02-02634eff3c24742057ecacbee91c4bbd,01-665b1ea1222d25c5af30f0aec9f1f04e,2,:\buttons,buttons,32
02-038cb18b7052e5590106f5aa9fefc998,01-665b1ea1222d25c5af30f0aec9f1f04e,2,:\__isr_table_entry_z_irq_spurious_irq_537,__isr_table_entry_z_irq_spurious_irq_537,8
02-039b82b152daed85aa60790d974b612a,01-665b1ea1222d25c5af30f0aec9f1f04e,2,:\net_buf_fixed_hci_rx_pool,net_buf_fixed_hci_rx_pool,4
02-03da88b3960003e51bc67c7bb0386999,01-665b1ea1222d25c5af30f0aec9f1f04e,2,:\sx_curve_nistp256,sx_curve_nistp256,12
02-042a492975866170ef577577d7c7d916,01-665b1ea1222d25c5af30f0aec9f1f04e,2,:\key_pool.lto_priv.0,key_pool.lto_priv.0,128
02-0465f9d9258d3ff16d4ab276b7ac447a,01-665b1ea1222d25c5af30f0aec9f1f04e,2,:\net_buf_fixed_cb,net_buf_fixed_cb,12
02-04c078d6acbd56aa06487fd064cc27a9,01-665b1ea1222d25c5af30f0aec9f1f04e,2,:\level_cpf,level_cpf,8
02-04c5e56a849bfb57dea8ad30f764276a,01-665b1ea1222d25c5af30f0aec9f1f04e,2,:\__isr_table_entry_z_irq_spurious_irq_784,__isr_table_entry_z_irq_spurious_irq_784,8
02-04d41be17d5396292cd9b0d1cd79ffd3,01-665b1ea1222d25c5af30f0aec9f1f04e,2,:\__isr_table_entry_z_irq_spurious_irq_721,__isr_table_entry_z_irq_spurious_irq_721,8
02-05533e7a0ea600c6bb6eb9a734919be1,01-665b1ea1222d25c5af30f0aec9f1f04e,2,:\gatt_conn_cb.0,gatt_conn_cb.0,40
02-05b67673090ed0a70a90af25b687a078,01-665b1ea1222d25c5af30f0aec9f1f04e,2,:\__isr_table_entry_z_irq_spurious_irq_693,__isr_table_entry_z_irq_spurious_irq_693,8
02-05c2e88813a279f6dc7882ca1ec2ea7a,01-665b1ea1222d25c5af30f0aec9f1f04e,2,:\__isr_table_entry_z_irq_spurious_irq_640,__isr_table_entry_z_irq_spurious_irq_640,8
02-07635adc1cf8a699e35294d8805d74b8,01-665b1ea1222d25c5af30f0aec9f1f04e,2,:\spi_nor_0_data,spi_nor_0_data,32
02-08ab7a81299f7f9c82673fb4be74aad7,01-665b1ea1222d25c5af30f0aec9f1f04e,2,:\__isr_table_entry_z_irq_spurious_irq_770,__isr_table_entry_z_irq_spurious_irq_770,8
02-08d430dcd4a49c69816ff6914197cc5d,01-665b1ea1222d25c5af30f0aec9f1f04e,2,:\__isr_table_entry_z_irq_spurious_irq_617,__isr_table_entry_z_irq_spurious_irq_617,8
02-08e042b0c5af36f27dc115efc24c714e,01-665b1ea1222d25c5af30f0aec9f1f04e,2,:\lock.lto_priv.1,lock.lto_priv.1,4
