uuid,parent,level,identifier,name,size
00-fa03eb688ad8aa1db593d33dabd89bad,,0,root,Root,44502
01-09498dbadf45966909850dc8a47ebb13,00-fa03eb688ad8aa1db593d33dabd89bad,1,C:/ncs/vturkana,WORKSPACE,11181
01-60f3b1ff9b396408039047bbde339c46,00-fa03eb688ad8aa1db593d33dabd89bad,1,(hidden),(hidden),4843
01-665b1ea1222d25c5af30f0aec9f1f04e,00-fa03eb688ad8aa1db593d33dabd89bad,1,:,(no paths),10759
01-6666cd76f96956469e7be39d750cc7d9,00-fa03eb688ad8aa1db593d33dabd89bad,1,/,/,0
01-bb1836de191ead431509f5d1b910124d,00-fa03eb688ad8aa1db593d33dabd89bad,1,C:/ncs/vturkana/zephyr,ZEPHYR_BASE,17719
02-05533e7a0ea600c6bb6eb9a734919be1,01-665b1ea1222d25c5af30f0aec9f1f04e,2,:\gatt_conn_cb.0,gatt_conn_cb.0,32
02-0a4338ea3651b750487758d27cb904c1,01-665b1ea1222d25c5af30f0aec9f1f04e,2,:\ops.0,ops.0,40
02-0d7e87504c9bd7f285d4d30aecf3350e,01-665b1ea1222d25c5af30f0aec9f1f04e,2,:\default_settings_nvs.0,default_settings_nvs.0,64
02-0db62b86e8f39f5607bcfdae9cf94f3c,01-665b1ea1222d25c5af30f0aec9f1f04e,2,:\wait_q.0,wait_q.0,8
02-0eb9b3af2e4a00837a1b1a854c9ea18c,01-09498dbadf45966909850dc8a47ebb13,2,modules,modules,1808
02-0ec3ac2054d4681e6c9d4825765209ee,01-665b1ea1222d25c5af30f0aec9f1f04e,2,:\z_idle_threads,z_idle_threads,200
02-1acd1f648b570c729a904a7c2fa45dfc,01-665b1ea1222d25c5af30f0aec9f1f04e,2,__compound_literal*,__compound_literal*,241
02-266d71880ae875cdbad6b548019a84b9,01-665b1ea1222d25c5af30f0aec9f1f04e,2,:\tail.1,tail.1,1
02-2f158c4731d76d5975b8546d85de1b34,01-6666cd76f96956469e7be39d750cc7d9,2,C:\,C:\,84
02-38d7b76b771634bb6aaae4ffde5922a8,01-665b1ea1222d25c5af30f0aec9f1f04e,2,:\_sw_isr_table,_sw_isr_table,2168
02-3b8238b190187fceef29c292cb88b526,01-665b1ea1222d25c5af30f0aec9f1f04e,2,:\z_main_stack,z_main_stack,3584
02-3cca42c4f48f32184dc7d459a6842407,01-665b1ea1222d25c5af30f0aec9f1f04e,2,:\z_main_thread,z_main_thread,200
02-44f0cbab43d4061c1dc047bd6a579531,01-665b1ea1222d25c5af30f0aec9f1f04e,2,sym_*,sym_*,943
02-47352518f90e6887f4dd7acbc9a14580,01-665b1ea1222d25c5af30f0aec9f1f04e,2,:\settings_load_srcs,settings_load_srcs,8
02-50484c19f1afdaf3841a0d821ed393d2,01-bb1836de191ead431509f5d1b910124d,2,kernel,kernel,2434
02-65e3af4198a3ba671730e5a1254a1758,01-665b1ea1222d25c5af30f0aec9f1f04e,2,:\z_interrupt_stacks,z_interrupt_stacks,2048
02-6dabfce0a7046db86550f71a5ed02088,01-665b1ea1222d25c5af30f0aec9f1f04e,2,:\optarg,optarg,4
02-71d3af2db695ec20f3c4af8748546da1,01-665b1ea1222d25c5af30f0aec9f1f04e,2,:\k_sys_work_q,k_sys_work_q,232
02-7302d5acff0fee0705b3ae9342fabbc0,01-665b1ea1222d25c5af30f0aec9f1f04e,2,:\in_use.0,in_use.0,1
02-735c4efa6ac3e1e45b1ae2a70a62f44d,01-665b1ea1222d25c5af30f0aec9f1f04e,2,:\mpsl_work_q,mpsl_work_q,232
02-7453818a81866954dbc648cc19b78a73,01-665b1ea1222d25c5af30f0aec9f1f04e,2,:\cli.1,cli.1,16
02-7d0d4e9e9148e130857ddb83462522b5,01-665b1ea1222d25c5af30f0aec9f1f04e,2,:\_kernel,_kernel,36
02-7dfd0916e87aaa90a45bf1ec3391e970,01-bb1836de191ead431509f5d1b910124d,2,subsys,subsys,14778
02-84917115db7fc982cd67bd759fd0890c,01-665b1ea1222d25c5af30f0aec9f1f04e,2,:\SystemCoreClock,SystemCoreClock,4
02-89a59689861225eb508a89e526638dd8,01-665b1ea1222d25c5af30f0aec9f1f04e,2,:\bt_dev,bt_dev,368
02-8a1075be9012a6c1ab97401581fed081,01-665b1ea1222d25c5af30f0aec9f1f04e,2,:\on.2,on.2,4
02-95ab9b93bf03aa54f98c7a5e28e526ff,01-665b1ea1222d25c5af30f0aec9f1f04e,2,:\optopt,optopt,4
02-97fdda5ddec91d156757bd4878d58731,01-665b1ea1222d25c5af30f0aec9f1f04e,2,:\settings_handlers,settings_handlers,8
