uuid,parent,level,identifier,name,size
1,,0,root,Root,38048
10002,1,1,:,(no paths),10757
10079,1,1,C:/ncs/vturkana/zephyr,ZEPHYR_BASE,15718
10299,1,1,C:/ncs/vturkana,WORKSPACE,6820
10484,1,1,(hidden),(hidden),4753
20003,10002,2,__compound_literal*,__compound_literal*,1228
20021,10002,2,:\default_settings_nvs.0,default_settings_nvs.0,64
20022,10002,2,:\last_adv_mode.1,last_adv_mode.1,1
20023,10002,2,:\buf.2,buf.2,26
20024,10002,2,:\drop_disc_adv_payload.0,drop_disc_adv_payload.0,1
20025,10002,2,:\flags.0,flags.0,1
20026,10002,2,:\data.0,data.0,2
20027,10002,2,:\tx_power.0,tx_power.0,1
20028,10002,2,:\str.3,str.3,129
20029,10002,2,:\str.1,str.1,30
20030,10002,2,:\ident.1,ident.1,1
20031,10002,2,:\ops.0,ops.0,40
20032,10002,2,:\gatt_conn_auth_info_cb.1,gatt_conn_auth_info_cb.1,16
20033,10002,2,:\gatt_conn_cb.0,gatt_conn_cb.0,32
20038,10002,2,:\on.2,on.2,4
20039,10002,2,:\cli.1,cli.1,16
20040,10002,2,:\additional_data_attr.1,additional_data_attr.1,4
20046,10002,2,:\timeout_works_initialized.0,timeout_works_initialized.0,1
20047,10002,2,:\cracen_initialized.0,cracen_initialized.0,4
20049,10002,2,:\kmu_push_area,kmu_push_area,64
20050,10002,2,:\z_interrupt_stacks,z_interrupt_stacks,2048
20051,10002,2,:\bt_dev,bt_dev,440
20054,10002,2,:\settings_handlers,settings_handlers,8
20057,10002,2,:\_sw_isr_table,_sw_isr_table,2168
20058,10002,2,:\settings_save_dst,settings_save_dst,4
20060,10002,2,:\bt_auth,bt_auth,4
20061,10002,2,:\z_main_thread,z_main_thread,144
20063,10002,2,:\SystemCoreClock,SystemCoreClock,4
20065,10002,2,:\_kernel,_kernel,32
20068,10002,2,:\z_main_stack,z_main_stack,3584
20069,10002,2,:\z_idle_threads,z_idle_threads,144
20071,10002,2,:\k_sys_work_q,k_sys_work_q,176
20073,10002,2,:\settings_load_srcs,settings_load_srcs,8
20074,10002,2,:\bt_auth_info_cbs,bt_auth_info_cbs,8
20076,10002,2,:\mpsl_work_q,mpsl_work_q,176
20078,10002,2,:\_thread_dummy,_thread_dummy,144
20080,10079,2,subsys,subsys,12857
20214,10079,2,lib,lib,36
20228,10079,2,arch,arch,25
20238,10079,2,drivers,drivers,366
20281,10079,2,kernel,kernel,2434
20300,10299,2,nrf,nrf,5012
20456,10299,2,modules,modules,1808
30081,20080,3,subsys\bluetooth,bluetooth,10629
30179,20080,3,subsys\logging,logging,2179
30206,20080,3,subsys\settings,settings,49
30215,20214,3,lib\os,os,4
30218,20214,3,lib\libc,libc,32
30229,20228,3,arch\arm,arm,25
30239,20238,3,drivers\clock_control,clock_control,86
30244,20238,3,drivers\flash,flash,60
30251,20238,3,drivers\gpio,gpio,42
30259,20238,3,drivers\serial,serial,12
30265,20238,3,drivers\spi,spi,138
30271,20238,3,drivers\timer,timer,24
30276,20238,3,drivers\entropy,entropy,4
30282,20281,3,kernel\init.c,init.c,321
30285,20281,3,kernel\system_work_q.c,system_work_q.c,2048
30287,20281,3,kernel\work.c,work.c,8
30289,20281,3,kernel\timeslicing.c,timeslicing.c,37
30295,20281,3,kernel\timeout.c,timeout.c,20
30301,20300,3,nrf\subsys,subsys,4832
30432,20300,3,nrf\samples,samples,88
30444,20300,3,nrf\lib,lib,20
30448,20300,3,nrf\drivers,drivers,72
30457,20456,3,modules\hal,hal,336
30468,20456,3,modules\crypto,crypto,1472
