uuid,parent,level,identifier,name,size
1,,0,root,Root,248297
10002,1,1,:,(no paths),88697
11280,1,1,C:/ncs/vturkana/zephyr,ZEPHYR_BASE,85752
12616,1,1,C:/ncs/vturkana/nrf/samples/logi_reference/peripheral_hids/build_nrf54l15_feat6/peripheral_hids,OUTPUT_DIR,1202
12650,1,1,C:/ncs/vturkana,WORKSPACE,51669
13417,1,1,(hidden),(hidden),20977
20003,10002,2,:\sbox4,sbox4,66478
20004,10002,2,:\mul_reduce,mul_reduce,184
20234,10002,2,:\plat_str.2,plat_str.2,16
20235,10002,2,:\nordic_str.1,nordic_str.1,24
20236,10002,2,:\var_str.0,var_str.0,16
20328,10002,2,:\prefix.1,prefix.1,12
20329,10002,2,:\postfix.0,postfix.0,28
20330,10002,2,:\last_adv_mode.1,last_adv_mode.1,1
20331,10002,2,:\flags.0,flags.0,1
20332,10002,2,:\delay_machine_code.0,delay_machine_code.0,6
20333,10002,2,:\delay_machine_code.0,delay_machine_code.0,6
20334,10002,2,:\hex.4,hex.4,17
20337,10002,2,:\l2cap_disconnected,l2cap_disconnected,2
20338,10002,2,:\ops.0,ops.0,40
20339,10002,2,:\ops.0,ops.0,40
20340,10002,2,:\ops.0,ops.0,40
20341,10002,2,:\att_exec_write_req,att_exec_write_req,4
20342,10002,2,:\find_next,find_next,6
20343,10002,2,:\gatt_conn_auth_info_cb.1,gatt_conn_auth_info_cb.1,16
20344,10002,2,:\gatt_conn_cb.0,gatt_conn_cb.0,32
20359,10002,2,:\smp_security_request,smp_security_request,4
20360,10002,2,:\smp_central_ident,smp_central_ident,4
20361,10002,2,:\smp_pairing_rsp,smp_pairing_rsp,4
20362,10002,2,:\smp_signing_info,smp_signing_info,4
20366,10002,2,:\salt.0,salt.0,16
20367,10002,2,:\transitions.0,transitions.0,12
20368,10002,2,:\parameters.0,parameters.0,8
20369,10002,2,:\pages_layout.1,pages_layout.1,8
20374,10002,2,:\__func__.0,__func__.0,17
20375,10002,2,:\__func__.0,__func__.0,14
20376,10002,2,:\__func__.0,__func__.0,18
20377,10002,2,:\__func__.1,__func__.1,24
20378,10002,2,:\__func__.1,__func__.1,32
20379,10002,2,:\__func__.3,__func__.3,25
20380,10002,2,:\__func__.3,__func__.3,27
20381,10002,2,:\__func__.2,__func__.2,18
20382,10002,2,:\__func__.2,__func__.2,25
20383,10002,2,:\__func__.2,__func__.2,26
20384,10002,2,:\__func__.8,__func__.8,18
20385,10002,2,:\__func__.9,__func__.9,22
20386,10002,2,:\__func__.7,__func__.7,14
20387,10002,2,:\__func__.5,__func__.5,30
20388,10002,2,:\__func__.4,__func__.4,18
20389,10002,2,:\__func__.6,__func__.6,24
20391,10002,2,:\port_offset.1,port_offset.1,16
20394,10002,2,:\levels.0,levels.0,24
20395,10002,2,:\p256_zdblu,p256_zdblu,184
20396,10002,2,:\param_a,param_a,32
20397,10002,2,:\p256_zaddc,p256_zaddc,204
20398,10002,2,:\p256_zaddu,p256_zaddu,152
20399,10002,2,:\param_b,param_b,32
20400,10002,2,:\qp1,qp1,32
20401,10002,2,:\cq,cq,32
20402,10002,2,:\inv_a,inv_a,32
20403,10002,2,:\q,q,32
20404,10002,2,:\sha256_blocks,sha256_blocks,188
20405,10002,2,:\const_table,const_table,256
20406,10002,2,:\sha256_blocks.constprop.0,sha256_blocks.constprop.0,116
20407,10002,2,:\platform_free_uninit,platform_free_uninit,2
20409,10002,2,:\cracen_initialized.0,cracen_initialized.0,4
20413,10002,2,:\__ultoa_invert,__ultoa_invert,172
20424,10002,2,:\memcmp,memcmp,32
20426,10002,2,:\ocrypto_bigint_cadd256,ocrypto_bigint_cadd256,92
20428,10002,2,:\ocrypto_sha256_update,ocrypto_sha256_update,428
20433,10002,2,:\mpsl_fem_pa_power_control_set,mpsl_fem_pa_power_control_set,12
20439,10002,2,:\sdc_hci_cmd_le_read_remote_features,sdc_hci_cmd_le_read_remote_features,4
20446,10002,2,:\sdc_hci_cmd_vs_event_length_set,sdc_hci_cmd_vs_event_length_set,4
20454,10002,2,:\mpsl_cx_granted_ops_get,mpsl_cx_granted_ops_get,12
20458,10002,2,:\sdc_hci_cmd_le_read_buffer_size,sdc_hci_cmd_le_read_buffer_size,4
20462,10002,2,:\__aeabi_dsub,__aeabi_dsub,634
20466,10002,2,:\sdc_hci_cmd_vs_qos_conn_event_report_enable,sdc_hci_cmd_vs_qos_conn_event_report_enable,12
20469,10002,2,:\sdc_hci_cmd_le_set_privacy_mode,sdc_hci_cmd_le_set_privacy_mode,4
20470,10002,2,:\sdc_hci_cmd_cb_read_transmit_power_level,sdc_hci_cmd_cb_read_transmit_power_level,4
20471,10002,2,:\mpsl_timeslot_request,mpsl_timeslot_request,182
20476,10002,2,:\bt_addr_any,bt_addr_any,6
20484,10002,2,:\ocrypto_bigint_sub256,ocrypto_bigint_sub256,64
20488,10002,2,:\ocrypto_aes_unslice,ocrypto_aes_unslice,170
20489,10002,2,:\__floatundidf,__floatundidf,106
20491,10002,2,:\sdc_hci_cmd_vs_peripheral_latency_mode_set,sdc_hci_cmd_vs_peripheral_latency_mode_set,8
20494,10002,2,:\ocrypto_mod_p256_sqr,ocrypto_mod_p256_sqr,48
20495,10002,2,:\__file_str_put,__file_str_put,16
20498,10002,2,:\sdc_support_adv,sdc_support_adv,40
20500,10002,2,:\bt_dev,bt_dev,440
20503,10002,2,:\sdc_hci_cmd_vs_set_role_priority,sdc_hci_cmd_vs_set_role_priority,4
20504,10002,2,:\snprintf,snprintf,88
20512,10002,2,:\__device_dts_ord_122,__device_dts_ord_122,20
20514,10002,2,:\mpsl_fem_enable,mpsl_fem_enable,12
20515,10002,2,:\mpsl_clock_hfclk_request,mpsl_clock_hfclk_request,44
20519,10002,2,:\MPSL_IRQ_TIMER0_Handler,MPSL_IRQ_TIMER0_Handler,20
20522,10002,2,:\ocrypto_curve_p256_to32bytes,ocrypto_curve_p256_to32bytes,4
20527,10002,2,:\strcmp,strcmp,20
20539,10002,2,:\sdc_hci_cmd_le_read_transmit_power,sdc_hci_cmd_le_read_transmit_power,4
20544,10002,2,:\sdc_hci_cmd_le_set_data_length,sdc_hci_cmd_le_set_data_length,4
20545,10002,2,:\ocrypto_mod_p256_inv,ocrypto_mod_p256_inv,350
20546,10002,2,:\cracen_mac_verify_setup,cracen_mac_verify_setup,4
20547,10002,2,:\MPSL_IRQ_CLOCK_Handler,MPSL_IRQ_CLOCK_Handler,216
20549,10002,2,:\memset,memset,16
20553,10002,2,:\ocrypto_aes_decrypt_block,ocrypto_aes_decrypt_block,674
20555,10002,2,:\ocrypto_mod_p256_from_bytes,ocrypto_mod_p256_from_bytes,50
20560,10002,2,:\__aeabi_ddiv,__aeabi_ddiv,464
20566,10002,2,:\ocrypto_bigint_mul256,ocrypto_bigint_mul256,32
20571,10002,2,:\net_buf_fixed_cb,net_buf_fixed_cb,12
20574,10002,2,:\__extendsfdf2,__extendsfdf2,66
20575,10002,2,:\sdc_enable,sdc_enable,96
20578,10002,2,:\sdc_hci_cmd_le_read_suggested_default_data_length,sdc_hci_cmd_le_read_suggested_default_data_length,4
20579,10002,2,:\sdc_hci_cmd_vs_zephyr_read_version_info,sdc_hci_cmd_vs_zephyr_read_version_info,56
20586,10002,2,:\sdc_hci_cmd_le_remove_device_from_resolving_list,sdc_hci_cmd_le_remove_device_from_resolving_list,4
20592,10002,2,:\ocrypto_sha256_final,ocrypto_sha256_final,414
20593,10002,2,:\ocrypto_curve_p256_from64bytes,ocrypto_curve_p256_from64bytes,100
20602,10002,2,:\ocrypto_sha256_loop,ocrypto_sha256_loop,820
20606,10002,2,:\ocrypto_mod_p256_add,ocrypto_mod_p256_add,124
20608,10002,2,:\sdc_hci_cmd_ip_read_bd_addr,sdc_hci_cmd_ip_read_bd_addr,4
20610,10002,2,:\sdc_rand_source_register,sdc_rand_source_register,16
20612,10002,2,:\bt_addr_none,bt_addr_none,6
20613,10002,2,:\strncmp,strncmp,36
20623,10002,2,:\strcpy,strcpy,16
20629,10002,2,:\ocrypto_sha256_init,ocrypto_sha256_init,84
20633,10002,2,:\sdc_hci_cmd_le_remove_device_from_filter_accept_list,sdc_hci_cmd_le_remove_device_from_filter_accept_list,4
20635,10002,2,:\mpsl_cx_release,mpsl_cx_release,12
20637,10002,2,:\sdc_hci_cmd_le_set_event_mask,sdc_hci_cmd_le_set_event_mask,10
20639,10002,2,:\__libc_fini_array,__libc_fini_array,44
20642,10002,2,:\bt_addr_le_any,bt_addr_le_any,7
20645,10002,2,:\sdc_disable,sdc_disable,36
20650,10002,2,:\MPSL_IRQ_RADIO_Handler,MPSL_IRQ_RADIO_Handler,44
20653,10002,2,:\sdc_hci_cmd_cb_set_event_mask,sdc_hci_cmd_cb_set_event_mask,10
20666,10002,2,:\strnlen,strnlen,24
20670,10002,2,:\ocrypto_aes_ecb_decrypt,ocrypto_aes_ecb_decrypt,72
20679,10002,2,:\sdc_support_peripheral,sdc_support_peripheral,40
20682,10002,2,:\sdc_hci_cmd_le_add_device_to_filter_accept_list,sdc_hci_cmd_le_add_device_to_filter_accept_list,4
20684,10002,2,:\mpsl_init,mpsl_init,164
20685,10002,2,:\_sw_isr_table,_sw_isr_table,2168
20686,10002,2,:\ocrypto_sc_p256_from32bytes,ocrypto_sc_p256_from32bytes,84
20691,10002,2,:\mpsl_low_priority_process,mpsl_low_priority_process,4
20692,10002,2,:\__floatunsidf,__floatunsidf,30
20693,10002,2,:\sdc_support_dle_peripheral,sdc_support_dle_peripheral,28
20697,10002,2,:\ocrypto_mod_p256_sub,ocrypto_mod_p256_sub,88
20702,10002,2,:\sx_curve_nistp256,sx_curve_nistp256,12
20707,10002,2,:\__device_dts_ord_23,__device_dts_ord_23,20
20709,10002,2,:\ocrypto_aes_decrypt_key_schedule,ocrypto_aes_decrypt_key_schedule,4
20710,10002,2,:\__aeabi_d2uiz,__aeabi_d2uiz,64
20711,10002,2,:\sdc_hci_cmd_vs_zephyr_read_tx_power,sdc_hci_cmd_vs_zephyr_read_tx_power,22
20722,10002,2,:\bt_smp_sign,bt_smp_sign,6
20728,10002,2,:\sdc_hci_cmd_vs_zephyr_read_static_addresses,sdc_hci_cmd_vs_zephyr_read_static_addresses,72
20730,10002,2,:\sdc_hci_cmd_le_set_adv_enable,sdc_hci_cmd_le_set_adv_enable,4
20732,10002,2,:\sdc_hci_cmd_le_read_resolving_list_size,sdc_hci_cmd_le_read_resolving_list_size,4
20741,10002,2,:\mpsl_temperature_get,mpsl_temperature_get,124
20744,10002,2,:\mpsl_cx_register_callback,mpsl_cx_register_callback,12
20749,10002,2,:\mpsl_ecb_block_encrypt_extended,mpsl_ecb_block_encrypt_extended,16
20752,10002,2,:\ocrypto_bigint_add256,ocrypto_bigint_add256,64
20755,10002,2,:\ocrypto_constant_time_is_zero,ocrypto_constant_time_is_zero,26
20774,10002,2,:\sdc_hci_cmd_le_read_filter_accept_list_size,sdc_hci_cmd_le_read_filter_accept_list_size,4
20777,10002,2,:\SystemCoreClock,SystemCoreClock,4
20780,10002,2,:\ocrypto_curve_p256_scalarmult,ocrypto_curve_p256_scalarmult,364
20781,10002,2,:\ocrypto_aes_ecb_encrypt,ocrypto_aes_ecb_encrypt,72
20790,10002,2,:\sdc_hci_cmd_le_clear_resolving_list,sdc_hci_cmd_le_clear_resolving_list,4
20792,10002,2,:\sdc_hci_cmd_vs_min_val_of_max_acl_tx_payload_set,sdc_hci_cmd_vs_min_val_of_max_acl_tx_payload_set,4
20793,10002,2,:\mpsl_fem_disable,mpsl_fem_disable,12
20794,10002,2,:\sdc_hci_cmd_cb_reset,sdc_hci_cmd_cb_reset,28
20797,10002,2,:\sdc_hci_cmd_le_set_resolvable_private_address_timeout,sdc_hci_cmd_le_set_resolvable_private_address_timeout,4
20799,10002,2,:\sdc_hci_cmd_vs_set_adv_randomness,sdc_hci_cmd_vs_set_adv_randomness,4
20801,10002,2,:\__aeabi_ldiv0,__aeabi_ldiv0,2
20808,10002,2,:\mpsl_dppi_fixed_channels_set,mpsl_dppi_fixed_channels_set,48
20809,10002,2,:\sdc_init,sdc_init,184
20815,10002,2,:\sdc_hci_cmd_lc_disconnect,sdc_hci_cmd_lc_disconnect,4
20822,10002,2,:\sdc_hci_cmd_le_read_channel_map,sdc_hci_cmd_le_read_channel_map,4
20824,10002,2,:\ocrypto_mod_p256_to_bytes,ocrypto_mod_p256_to_bytes,50
20833,10002,2,:\mpsl_tx_power_radio_supported_power_adjust,mpsl_tx_power_radio_supported_power_adjust,32
20844,10002,2,:\sdc_hci_cmd_le_set_default_phy,sdc_hci_cmd_le_set_default_phy,4
20848,10002,2,:\MPSL_IRQ_RTC0_Handler,MPSL_IRQ_RTC0_Handler,24
20854,10002,2,:\sdc_hci_cmd_vs_zephyr_write_tx_power,sdc_hci_cmd_vs_zephyr_write_tx_power,36
20859,10002,2,:\sdc_hci_cmd_le_clear_filter_accept_list,sdc_hci_cmd_le_clear_filter_accept_list,4
20877,10002,2,:\exit,exit,28
20889,10002,2,:\mpsl_timeslot_session_count_set,mpsl_timeslot_session_count_set,70
20890,10002,2,:\sdc_hci_cmd_le_read_adv_physical_channel_tx_power,sdc_hci_cmd_le_read_adv_physical_channel_tx_power,4
20891,10002,2,:\ocrypto_aes_encrypt_block,ocrypto_aes_encrypt_block,600
20896,10002,2,:\sdc_hci_cmd_le_read_phy,sdc_hci_cmd_le_read_phy,4
20903,10002,2,:\__device_dts_ord_12,__device_dts_ord_12,20
20905,10002,2,:\__device_dts_ord_57,__device_dts_ord_57,20
20908,10002,2,:\sdc_hci_cmd_cb_write_authenticated_payload_timeout,sdc_hci_cmd_cb_write_authenticated_payload_timeout,4
20909,10002,2,:\sdc_hci_cmd_le_set_phy,sdc_hci_cmd_le_set_phy,4
20916,10002,2,:\sdc_hci_data_put,sdc_hci_data_put,20
20919,10002,2,:\mpsl_fem_tx_power_split,mpsl_fem_tx_power_split,20
20922,10002,2,:\__device_dts_ord_10,__device_dts_ord_10,20
20924,10002,2,:\ocrypto_aes_key_schedule,ocrypto_aes_key_schedule,130
20929,10002,2,:\__aeabi_dmul,__aeabi_dmul,596
20930,10002,2,:\strtoul,strtoul,204
20945,10002,2,:\sdc_hci_cmd_le_set_adv_params,sdc_hci_cmd_le_set_adv_params,4
20946,10002,2,:\__device_dts_ord_102,__device_dts_ord_102,20
20948,10002,2,:\mpu_config,mpu_config,8
20952,10002,2,:\__device_dts_ord_4,__device_dts_ord_4,20
20953,10002,2,:\mpsl_dppi_fixed_channels_clear,mpsl_dppi_fixed_channels_clear,36
20954,10002,2,:\ocrypto_mul256_noframe,ocrypto_mul256_noframe,342
20956,10002,2,:\__device_dts_ord_3,__device_dts_ord_3,20
20958,10002,2,:\sdc_build_revision_get,sdc_build_revision_get,36
20962,10002,2,:\__l_vfprintf,__l_vfprintf,1204
20966,10002,2,:\mpsl_cx_request,mpsl_cx_request,12
20975,10002,2,:\ocrypto_mod_p256_cneg,ocrypto_mod_p256_cneg,58
20976,10002,2,:\sdc_hci_cmd_ip_read_local_version_information,sdc_hci_cmd_ip_read_local_version_information,4
20977,10002,2,:\sdc_hci_cmd_vs_get_next_conn_event_counter,sdc_hci_cmd_vs_get_next_conn_event_counter,30
20984,10002,2,:\stdout,stdout,4
20992,10002,2,:\sdc_hci_cmd_le_rand,sdc_hci_cmd_le_rand,4
21002,10002,2,:\sdc_hci_cmd_le_set_address_resolution_enable,sdc_hci_cmd_le_set_address_resolution_enable,4
21005,10002,2,:\ocrypto_mod_p256_mul,ocrypto_mod_p256_mul,48
21017,10002,2,:\ocrypto_constant_time_equal,ocrypto_constant_time_equal,38
21027,10002,2,:\sdc_hci_cmd_le_read_max_data_length,sdc_hci_cmd_le_read_max_data_length,4
21028,10002,2,:\sdc_hci_cmd_vs_zephyr_write_bd_addr,sdc_hci_cmd_vs_zephyr_write_bd_addr,4
21029,10002,2,:\sxhashalg_sha2_256,sxhashalg_sha2_256,32
21034,10002,2,:\sdc_hci_cmd_vs_conn_event_extend,sdc_hci_cmd_vs_conn_event_extend,4
21035,10002,2,:\bt_addr_le_none,bt_addr_le_none,7
21038,10002,2,:\ocrypto_sha256,ocrypto_sha256,1128
21039,10002,2,:\sdc_hci_cmd_le_encrypt,sdc_hci_cmd_le_encrypt,4
21040,10002,2,:\ocrypto_ecdh_p256_common_secret,ocrypto_ecdh_p256_common_secret,56
21041,10002,2,:\mpsl_fem_lna_configuration_clear,mpsl_fem_lna_configuration_clear,12
21043,10002,2,:\__aeabi_i2d,__aeabi_i2d,34
21045,10002,2,:\__aeabi_memmove8,__aeabi_memmove8,52
21055,10002,2,:\mpsl_timeslot_session_open,mpsl_timeslot_session_open,124
21056,10002,2,:\mpsl_fem_init,mpsl_fem_init,14
21068,10002,2,:\mpsl_clock_hfclk_release,mpsl_clock_hfclk_release,40
21069,10002,2,:\sdc_support_le_2m_phy,sdc_support_le_2m_phy,28
21070,10002,2,:\sdc_hci_cmd_le_set_scan_response_data,sdc_hci_cmd_le_set_scan_response_data,4
21077,10002,2,:\ocrypto_hmac_sha256,ocrypto_hmac_sha256,726
21084,10002,2,:\sdc_hci_cmd_le_set_random_address,sdc_hci_cmd_le_set_random_address,4
21095,10002,2,:\mpsl_is_initialized,mpsl_is_initialized,12
21110,10002,2,:\sdc_hci_cmd_vs_conn_update,sdc_hci_cmd_vs_conn_update,100
21112,10002,2,:\sdc_support_phy_update_peripheral,sdc_support_phy_update_peripheral,28
21116,10002,2,:\__udivmoddi4,__udivmoddi4,668
21131,10002,2,:\atoi,atoi,8
21133,10002,2,:\sdc_hci_cmd_le_write_suggested_default_data_length,sdc_hci_cmd_le_write_suggested_default_data_length,4
21137,10002,2,:\ocrypto_aes_slice,ocrypto_aes_slice,170
21139,10002,2,:\sdc_cfg_set,sdc_cfg_set,448
21148,10002,2,:\mpsl_calibration_timer_handle,mpsl_calibration_timer_handle,28
21149,10002,2,:\sdc_hci_get,sdc_hci_get,32
21156,10002,2,:\mpsl_fem_lna_configuration_set,mpsl_fem_lna_configuration_set,12
21158,10002,2,:\__device_dts_ord_113,__device_dts_ord_113,20
21161,10002,2,:\sdc_hci_cmd_cb_read_authenticated_payload_timeout,sdc_hci_cmd_cb_read_authenticated_payload_timeout,4
21164,10002,2,:\mpsl_timeslot_session_close,mpsl_timeslot_session_close,60
21167,10002,2,:\puts,puts,64
21171,10002,2,:\sdc_hci_cmd_le_set_data_related_address_changes,sdc_hci_cmd_le_set_data_related_address_changes,4
21180,10002,2,:\ocrypto_sqr256_noframe,ocrypto_sqr256_noframe,278
21193,10002,2,:\sdc_hci_cmd_cb_set_event_mask_page_2,sdc_hci_cmd_cb_set_event_mask_page_2,10
21203,10002,2,:\ocrypto_bigint_csub256,ocrypto_bigint_csub256,92
21208,10002,2,:\__device_dts_ord_118,__device_dts_ord_118,20
21210,10002,2,:\__device_dts_ord_117,__device_dts_ord_117,20
21214,10002,2,:\sdc_hci_cmd_vs_zephyr_read_chip_temp,sdc_hci_cmd_vs_zephyr_read_chip_temp,44
21216,10002,2,:\mpsl_fem_pa_configuration_clear,mpsl_fem_pa_configuration_clear,12
21222,10002,2,:\memcpy,memcpy,26
21226,10002,2,:\ocrypto_constant_time_xor,ocrypto_constant_time_xor,24
21228,10002,2,:\ocrypto_bigint_cswap256,ocrypto_bigint_cswap256,50
21236,10002,2,:\sdc_hci_cmd_le_add_device_to_resolving_list,sdc_hci_cmd_le_add_device_to_resolving_list,4
21237,10002,2,:\__aeabi_dadd,__aeabi_dadd,630
21238,10002,2,:\__aeabi_l2d,__aeabi_l2d,90
21240,10002,2,:\strlen,strlen,16
21244,10002,2,:\mpsl_fem_utils_available_cc_channels_cache,mpsl_fem_utils_available_cc_channels_cache,64
21245,10002,2,:\sxhashalg_sha2_224,sxhashalg_sha2_224,32
21248,10002,2,:\strtol,strtol,236
21249,10002,2,:\sdc_hci_cmd_le_long_term_key_request_negative_reply,sdc_hci_cmd_le_long_term_key_request_negative_reply,8
