uuid,parent,level,identifier,name,size
1,,0,root,Root,221675
10002,1,1,:,(no paths),61549
11020,1,1,C:/ncs/vturkana/zephyr,ZEPHYR_BASE,88178
12238,1,1,C:/ncs/ws-turkana/logi_reference/p_hids_keyb/build_nrf54l15_opt1/p_hids_keyb,OUTPUT_DIR,1126
12256,1,1,/,/,0
12296,1,1,C:/ncs/vturkana,WORKSPACE,47122
12920,1,1,(hidden),(hidden),23700
20003,10002,2,sym_*,sym_*,52166
20183,10002,2,CSWTCH.*,CSWTCH.*,333
20186,10002,2,:\plat_str.2,plat_str.2,16
20187,10002,2,:\nordic_str.1,nordic_str.1,24
20188,10002,2,:\var_str.0,var_str.0,16
20189,10002,2,:\report_map.0,report_map.0,63
20190,10002,2,:\chr.1,chr.1,4
20191,10002,2,__compound_literal*,__compound_literal*,307
20236,10002,2,:\delay_machine_code.0,delay_machine_code.0,6
20237,10002,2,:\delay_machine_code.0,delay_machine_code.0,6
20238,10002,2,:\hex.4,hex.4,17
20240,10002,2,:\ops.0,ops.0,40
20241,10002,2,:\ops.0,ops.0,40
20242,10002,2,:\ops.0,ops.0,40
20243,10002,2,:\l2cap_disconnected,l2cap_disconnected,2
20244,10002,2,:\att_exec_write_req,att_exec_write_req,4
20245,10002,2,:\find_next,find_next,6
20246,10002,2,:\gatt_conn_auth_info_cb.1,gatt_conn_auth_info_cb.1,16
20247,10002,2,:\gatt_conn_cb.0,gatt_conn_cb.0,44
20263,10002,2,:\smp_security_request,smp_security_request,4
20264,10002,2,:\smp_central_ident,smp_central_ident,4
20265,10002,2,:\smp_pairing_rsp,smp_pairing_rsp,4
20266,10002,2,:\smp_signing_info,smp_signing_info,4
20270,10002,2,:\salt.0,salt.0,16
20271,10002,2,:\transitions.0,transitions.0,12
20272,10002,2,:\parameters.0,parameters.0,8
20273,10002,2,:\pages_layout.1,pages_layout.1,8
20283,10002,2,:\initial_run.2,initial_run.2,1
20285,10002,2,:\port_offset.1,port_offset.1,16
20290,10002,2,:\levels.0,levels.0,24
20291,10002,2,:\platform_free_uninit,platform_free_uninit,2
20293,10002,2,:\cracen_initialized.0,cracen_initialized.0,4
20296,10002,2,:\__ultoa_invert,__ultoa_invert,172
20306,10002,2,:\memcmp,memcmp,32
20308,10002,2,:\stderr,stderr,4
20313,10002,2,:\mpsl_fem_pa_power_control_set,mpsl_fem_pa_power_control_set,12
20318,10002,2,:\sdc_hci_cmd_le_read_remote_features,sdc_hci_cmd_le_read_remote_features,4
20325,10002,2,:\sdc_hci_cmd_vs_event_length_set,sdc_hci_cmd_vs_event_length_set,4
20336,10002,2,:\sdc_hci_cmd_le_read_buffer_size,sdc_hci_cmd_le_read_buffer_size,4
20343,10002,2,:\sdc_hci_cmd_vs_qos_conn_event_report_enable,sdc_hci_cmd_vs_qos_conn_event_report_enable,12
20346,10002,2,:\sdc_hci_cmd_le_set_privacy_mode,sdc_hci_cmd_le_set_privacy_mode,4
20347,10002,2,:\sdc_hci_cmd_cb_read_transmit_power_level,sdc_hci_cmd_cb_read_transmit_power_level,4
20348,10002,2,:\mpsl_timeslot_request,mpsl_timeslot_request,182
20353,10002,2,:\bt_addr_any,bt_addr_any,6
20364,10002,2,:\sdc_hci_cmd_vs_peripheral_latency_mode_set,sdc_hci_cmd_vs_peripheral_latency_mode_set,8
20367,10002,2,:\__file_str_put,__file_str_put,16
20369,10002,2,:\sdc_support_adv,sdc_support_adv,40
20371,10002,2,:\bt_dev,bt_dev,376
20374,10002,2,:\sdc_hci_cmd_vs_set_role_priority,sdc_hci_cmd_vs_set_role_priority,4
20375,10002,2,:\snprintf,snprintf,88
20381,10002,2,:\__device_dts_ord_122,__device_dts_ord_122,20
20383,10002,2,:\mpsl_fem_enable,mpsl_fem_enable,12
20384,10002,2,:\mpsl_clock_hfclk_request,mpsl_clock_hfclk_request,44
20387,10002,2,:\MPSL_IRQ_TIMER0_Handler,MPSL_IRQ_TIMER0_Handler,20
20392,10002,2,:\strcmp,strcmp,20
20403,10002,2,:\sdc_hci_cmd_le_read_transmit_power,sdc_hci_cmd_le_read_transmit_power,4
20408,10002,2,:\sdc_hci_cmd_le_set_data_length,sdc_hci_cmd_le_set_data_length,4
20409,10002,2,:\cracen_mac_verify_setup,cracen_mac_verify_setup,4
20410,10002,2,:\MPSL_IRQ_CLOCK_Handler,MPSL_IRQ_CLOCK_Handler,216
20412,10002,2,:\memset,memset,16
20430,10002,2,:\net_buf_fixed_cb,net_buf_fixed_cb,12
20433,10002,2,:\sdc_enable,sdc_enable,96
20436,10002,2,:\sdc_hci_cmd_le_read_suggested_default_data_length,sdc_hci_cmd_le_read_suggested_default_data_length,4
20437,10002,2,:\sdc_hci_cmd_vs_zephyr_read_version_info,sdc_hci_cmd_vs_zephyr_read_version_info,56
20443,10002,2,:\sdc_hci_cmd_le_remove_device_from_resolving_list,sdc_hci_cmd_le_remove_device_from_resolving_list,4
20457,10002,2,:\sdc_hci_cmd_ip_read_bd_addr,sdc_hci_cmd_ip_read_bd_addr,4
20458,10002,2,:\sdc_rand_source_register,sdc_rand_source_register,16
20460,10002,2,:\bt_addr_none,bt_addr_none,6
20461,10002,2,:\strncmp,strncmp,36
20470,10002,2,:\strcpy,strcpy,16
20477,10002,2,:\__aeabi_memcpy,__aeabi_memcpy,26
20478,10002,2,:\sdc_hci_cmd_le_remove_device_from_filter_accept_list,sdc_hci_cmd_le_remove_device_from_filter_accept_list,4
