uuid,parent,level,identifier,name,size
1,,0,root,Root,91035
10002,1,1,:,(no paths),11433
10060,1,1,C:/ncs/v2.9.1/zephyr,ZEPHYR_BASE,35163
10253,1,1,/,/,0
10268,1,1,C:/ncs/v2.9.1,WORKSPACE,39573
10382,1,1,(hidden),(hidden),4866
20003,10002,2,__compound_literal*,__compound_literal*,1492
20018,10002,2,:\default_settings_nvs.0,default_settings_nvs.0,64
20019,10002,2,:\ident.1,ident.1,1
20020,10002,2,:\ops.0,ops.0,40
20021,10002,2,:\gatt_conn_auth_info_cb.1,gatt_conn_auth_info_cb.1,16
20022,10002,2,:\gatt_conn_cb.0,gatt_conn_cb.0,32
20026,10002,2,:\on.2,on.2,4
20027,10002,2,:\cli.1,cli.1,16
20028,10002,2,:\cracen_initialized.0,cracen_initialized.0,4
20030,10002,2,:\kmu_push_area,kmu_push_area,64
20031,10002,2,:\z_interrupt_stacks,z_interrupt_stacks,2048
20032,10002,2,:\bt_dev,bt_dev,1048
20035,10002,2,:\settings_handlers,settings_handlers,8
20038,10002,2,:\_sw_isr_table,_sw_isr_table,2168
20039,10002,2,:\settings_save_dst,settings_save_dst,4
20041,10002,2,:\bt_auth,bt_auth,4
20042,10002,2,:\z_main_thread,z_main_thread,144
20044,10002,2,:\SystemCoreClock,SystemCoreClock,4
20046,10002,2,:\_kernel,_kernel,32
20049,10002,2,:\z_main_stack,z_main_stack,3584
20050,10002,2,:\z_idle_threads,z_idle_threads,144
20052,10002,2,:\k_sys_work_q,k_sys_work_q,176
20054,10002,2,:\settings_load_srcs,settings_load_srcs,8
20055,10002,2,:\bt_auth_info_cbs,bt_auth_info_cbs,8
20057,10002,2,:\mpsl_work_q,mpsl_work_q,176
20059,10002,2,:\_thread_dummy,_thread_dummy,144
20061,10060,2,subsys,subsys,32302
20168,10060,2,lib,lib,36
20182,10060,2,arch,arch,25
20192,10060,2,drivers,drivers,366
20235,10060,2,kernel,kernel,2434
20254,10253,2,C:\,C:\,84
20269,10268,2,nrf,nrf,37765
20354,10268,2,modules,modules,1808
30062,20061,3,subsys\bluetooth,bluetooth,32253
30160,20061,3,subsys\settings,settings,49
30169,20168,3,lib\os,os,4
30172,20168,3,lib\libc,libc,32
30183,20182,3,arch\arm,arm,25
30193,20192,3,drivers\clock_control,clock_control,86
30198,20192,3,drivers\flash,flash,60
30205,20192,3,drivers\gpio,gpio,42
30213,20192,3,drivers\serial,serial,12
30219,20192,3,drivers\spi,spi,138
30225,20192,3,drivers\timer,timer,24
30230,20192,3,drivers\entropy,entropy,4
30236,20235,3,kernel\init.c,init.c,321
30239,20235,3,kernel\system_work_q.c,system_work_q.c,2048
30241,20235,3,kernel\work.c,work.c,8
30243,20235,3,kernel\timeslicing.c,timeslicing.c,37
30249,20235,3,kernel\timeout.c,timeout.c,20
30255,20254,3,C:\ncs,ncs,84
30270,20269,3,nrf\subsys,subsys,37673
30342,20269,3,nrf\lib,lib,20
30346,20269,3,nrf\drivers,drivers,72
30355,20354,3,modules\hal,hal,336
30366,20354,3,modules\crypto,crypto,1472
