uuid,parent,level,identifier,name,size
1,,0,root,Root,240011
10002,1,1,:,(no paths),77197
11179,1,1,C:/ncs/vturkana/zephyr,ZEPHYR_BASE,88614
12399,1,1,C:/ncs/ws-turkana/logi_reference/p_hids_keyb/build_nrf54l15_feat1/p_hids_keyb,OUTPUT_DIR,1126
12417,1,1,/,/,0
12457,1,1,C:/ncs/vturkana,WORKSPACE,47366
13081,1,1,(hidden),(hidden),25708
20003,10002,2,sym_*,sym_*,67258
20237,10002,2,CSWTCH.*,CSWTCH.*,333
20240,10002,2,:\plat_str.2,plat_str.2,16
20241,10002,2,:\nordic_str.1,nordic_str.1,24
20242,10002,2,:\var_str.0,var_str.0,16
20243,10002,2,:\report_map.0,report_map.0,63
20244,10002,2,:\chr.1,chr.1,4
20245,10002,2,__compound_literal*,__compound_literal*,307
20290,10002,2,:\delay_machine_code.0,delay_machine_code.0,6
20291,10002,2,:\delay_machine_code.0,delay_machine_code.0,6
20292,10002,2,:\hex.4,hex.4,17
20294,10002,2,:\ops.0,ops.0,40
20295,10002,2,:\ops.0,ops.0,40
20296,10002,2,:\ops.0,ops.0,40
20297,10002,2,:\l2cap_disconnected,l2cap_disconnected,2
20298,10002,2,:\att_exec_write_req,att_exec_write_req,4
20299,10002,2,:\find_next,find_next,6
20300,10002,2,:\gatt_conn_auth_info_cb.1,gatt_conn_auth_info_cb.1,16
20301,10002,2,:\gatt_conn_cb.0,gatt_conn_cb.0,48
20317,10002,2,:\smp_security_request,smp_security_request,4
20318,10002,2,:\smp_central_ident,smp_central_ident,4
20319,10002,2,:\smp_pairing_rsp,smp_pairing_rsp,4
20320,10002,2,:\smp_signing_info,smp_signing_info,4
20324,10002,2,:\salt.0,salt.0,16
20325,10002,2,:\transitions.0,transitions.0,12
20326,10002,2,:\parameters.0,parameters.0,8
20327,10002,2,:\pages_layout.1,pages_layout.1,8
20337,10002,2,:\initial_run.2,initial_run.2,1
20339,10002,2,:\port_offset.1,port_offset.1,16
20344,10002,2,:\levels.0,levels.0,24
20345,10002,2,:\platform_free_uninit,platform_free_uninit,2
20347,10002,2,:\cracen_initialized.0,cracen_initialized.0,4
20350,10002,2,:\__ultoa_invert,__ultoa_invert,172
20362,10002,2,:\memcmp,memcmp,32
20364,10002,2,:\stderr,stderr,4
20370,10002,2,:\mpsl_fem_pa_power_control_set,mpsl_fem_pa_power_control_set,12
20376,10002,2,:\sdc_hci_cmd_le_read_remote_features,sdc_hci_cmd_le_read_remote_features,4
20383,10002,2,:\sdc_hci_cmd_vs_event_length_set,sdc_hci_cmd_vs_event_length_set,4
20391,10002,2,:\mpsl_cx_granted_ops_get,mpsl_cx_granted_ops_get,12
20395,10002,2,:\sdc_hci_cmd_le_read_buffer_size,sdc_hci_cmd_le_read_buffer_size,4
20403,10002,2,:\sdc_hci_cmd_vs_qos_conn_event_report_enable,sdc_hci_cmd_vs_qos_conn_event_report_enable,12
20407,10002,2,:\sdc_hci_cmd_le_set_privacy_mode,sdc_hci_cmd_le_set_privacy_mode,4
20408,10002,2,:\sdc_hci_cmd_cb_read_transmit_power_level,sdc_hci_cmd_cb_read_transmit_power_level,4
20409,10002,2,:\mpsl_timeslot_request,mpsl_timeslot_request,182
20414,10002,2,:\bt_addr_any,bt_addr_any,6
20426,10002,2,:\sdc_hci_cmd_vs_peripheral_latency_mode_set,sdc_hci_cmd_vs_peripheral_latency_mode_set,8
20429,10002,2,:\__file_str_put,__file_str_put,16
20432,10002,2,:\sdc_support_adv,sdc_support_adv,40
20434,10002,2,:\bt_dev,bt_dev,376
20438,10002,2,:\sdc_hci_cmd_vs_set_role_priority,sdc_hci_cmd_vs_set_role_priority,4
20439,10002,2,:\snprintf,snprintf,88
20446,10002,2,:\__device_dts_ord_122,__device_dts_ord_122,20
20448,10002,2,:\mpsl_fem_enable,mpsl_fem_enable,12
20449,10002,2,:\mpsl_clock_hfclk_request,mpsl_clock_hfclk_request,44
20452,10002,2,:\MPSL_IRQ_TIMER0_Handler,MPSL_IRQ_TIMER0_Handler,20
20458,10002,2,:\strcmp,strcmp,20
20470,10002,2,:\sdc_hci_cmd_le_read_transmit_power,sdc_hci_cmd_le_read_transmit_power,4
20475,10002,2,:\sdc_hci_cmd_le_set_data_length,sdc_hci_cmd_le_set_data_length,4
20477,10002,2,:\cracen_mac_verify_setup,cracen_mac_verify_setup,4
20478,10002,2,:\MPSL_IRQ_CLOCK_Handler,MPSL_IRQ_CLOCK_Handler,216
