uuid,parent,level,identifier,name,size
1,,0,root,Root,192912
10002,1,1,:,(no paths),183980
12836,1,1,lib,lib,150
12849,1,1,kernel,kernel,2
12853,1,1,(hidden),(hidden),8780
20003,10002,2,:\report_map,report_map,52
20004,10002,2,:\chunk_field,chunk_field,22
20005,10002,2,:\chunk_set,chunk_set,22
20006,10002,2,:\chunk_size,chunk_size,12
20007,10002,2,:\set_chunk_used,set_chunk_used,48
20008,10002,2,:\set_chunk_size,set_chunk_size,8
20009,10002,2,:\free_list_remove_bidx,free_list_remove_bidx,92
20010,10002,2,:\merge_chunks,merge_chunks,60
20011,10002,2,:\arch_printk_char_out,arch_printk_char_out,4
20012,10002,2,:\char_out,char_out,12
20013,10002,2,:\process_recheck,process_recheck,56
20014,10002,2,:\uart_irq_tx_disable,uart_irq_tx_disable,10
20015,10002,2,:\init.lto_priv.0,init.lto_priv.0,96
20016,10002,2,:\uart_callback,uart_callback,230
20017,10002,2,:\enable.lto_priv.0,enable.lto_priv.0,18
20018,10002,2,:\z_shell_multiline_data_calc,z_shell_multiline_data_calc,44
20019,10002,2,:\z_shell_cmd_get,z_shell_cmd_get,116
20020,10002,2,:\nus_ccc_cfg_changed,nus_ccc_cfg_changed,580
20021,10002,2,:\on_receive,on_receive,4
20022,10002,2,:\on_sent,on_sent,2
20023,10002,2,:\arm_cmse_mpu_region_get,arm_cmse_mpu_region_get,18
20024,10002,2,:\region_allocate_and_init,region_allocate_and_init,72
20025,10002,2,:\mpu_configure_region,mpu_configure_region,50
20026,10002,2,:\z_shell_history_get,z_shell_history_get,86
20027,10002,2,:\nvs_flash_al_wrt,nvs_flash_al_wrt,114
20028,10002,2,:\bucket_idx,bucket_idx,30
20029,10002,2,:\free_list_remove,free_list_remove,46
20030,10002,2,:\free_list_add,free_list_add,132
20031,10002,2,:\free_chunk,free_chunk,132
20032,10002,2,:\ring_buf_put_claim,ring_buf_put_claim,58
20033,10002,2,:\ring_buf_put_finish,ring_buf_put_finish,40
20034,10002,2,:\ring_buf_put,ring_buf_put,62
20035,10002,2,:\ring_buf_get_claim,ring_buf_get_claim,56
20036,10002,2,:\ring_buf_get_finish,ring_buf_get_finish,40
20037,10002,2,:\ring_buf_get,ring_buf_get,64
20038,10002,2,:\read_uart,read_uart,18
20039,10002,2,:\nvs_ate_crc8_update,nvs_ate_crc8_update,12
20040,10002,2,:\z_shell_find_cmd,z_shell_find_cmd,86
20041,10002,2,:\shell_strtoul,shell_strtoul,80
20042,10002,2,:\k_sleep.lto_priv.1,k_sleep.lto_priv.1,168
20043,10002,2,:\malloc_prepare,malloc_prepare,36
20044,10002,2,:\connected,connected,80
20045,10002,2,:\disconnected,disconnected,40
20046,10002,2,:\security_changed,security_changed,60
20047,10002,2,:\nvs_flash_ate_wrt,nvs_flash_ate_wrt,34
20048,10002,2,:\nvs_close_ate_valid,nvs_close_ate_valid,60
20049,10002,2,:\nvs_prev_ate,nvs_prev_ate,146
20050,10002,2,:\settings_nvs_read_fn,settings_nvs_read_fn,24
20051,10002,2,:\device_is_ready.lto_priv.1,device_is_ready.lto_priv.1,22
20052,10002,2,:\default_flash_map,default_flash_map,32
20053,10002,2,:\write_uart,write_uart,90
20054,10002,2,:\atomic_or.lto_priv.1,atomic_or.lto_priv.1,22
20055,10002,2,:\atomic_and.lto_priv.4,atomic_and.lto_priv.4,22
20056,10002,2,:\z_flag_insert_mode_set,z_flag_insert_mode_set,32
20057,10002,2,:\z_flag_history_exit_set,z_flag_history_exit_set,32
20058,10002,2,:\z_flag_cmd_ctx_set,z_flag_cmd_ctx_set,34
20059,10002,2,:\z_shell_strlen.lto_priv.1,z_shell_strlen.lto_priv.1,12
20060,10002,2,:\z_shell_has_wildcard,z_shell_has_wildcard,36
20061,10002,2,:\full_line_cmd,full_line_cmd,36
20062,10002,2,:\z_shell_cursor_in_empty_line,z_shell_cursor_in_empty_line,44
20063,10002,2,:\z_shell_make_argv,z_shell_make_argv,416
20064,10002,2,:\out_func,out_func,60
20065,10002,2,:\z_shell_fprintf_fmt,z_shell_fprintf_fmt,40
20066,10002,2,:\z_shell_raw_fprintf.lto_priv.3,z_shell_raw_fprintf.lto_priv.3,26
20067,10002,2,:\z_shell_op_cursor_vert_move,z_shell_op_cursor_vert_move,44
20068,10002,2,:\z_shell_print_cmd,z_shell_print_cmd,120
20069,10002,2,:\z_shell_vt100_color_set,z_shell_vt100_color_set,64
20070,10002,2,:\z_clear_eos.lto_priv.0,z_clear_eos.lto_priv.0,24
20071,10002,2,:\z_shell_op_cond_next_line,z_shell_op_cond_next_line,30
20072,10002,2,:\z_shell_vfprintf,z_shell_vfprintf,120
20073,10002,2,:\z_shell_op_cursor_move,z_shell_op_cursor_move,90
20074,10002,2,:\z_shell_op_cursor_word_move,z_shell_op_cursor_word_move,98
20075,10002,2,:\z_shell_op_cursor_home_move,z_shell_op_cursor_home_move,14
20076,10002,2,:\history_handle,history_handle,160
20077,10002,2,:\z_shell_op_cursor_end_move,z_shell_op_cursor_end_move,18
20078,10002,2,:\z_shell_op_right_arrow,z_shell_op_right_arrow,22
20079,10002,2,:\reprint_from_cursor,reprint_from_cursor,124
20080,10002,2,:\data_insert,data_insert,116
20081,10002,2,:\z_shell_op_char_insert,z_shell_op_char_insert,112
20082,10002,2,:\z_shell_op_char_delete,z_shell_op_char_delete,62
20083,10002,2,:\z_shell_op_char_backspace,z_shell_op_char_backspace,38
20084,10002,2,:\z_shell_help_subcmd_print,z_shell_help_subcmd_print,176
20085,10002,2,:\tabulator.2,tabulator.2,3
20086,10002,2,:\shell_internal_help_print,shell_internal_help_print,76
20087,10002,2,:\cmd_sep.0,cmd_sep.0,4
20088,10002,2,:\delay_machine_code.0,delay_machine_code.0,6
20089,10002,2,:\delay_machine_code.0,delay_machine_code.0,6
20090,10002,2,:\transport_evt_handler,transport_evt_handler,20
20091,10002,2,:\transition_complete,transition_complete,26
20092,10002,2,:\remove_from_tail.part.0,remove_from_tail.part.0,30
20093,10002,2,:\shell_bt_nus_ready,shell_bt_nus_ready,24
20094,10002,2,:\static_regions,static_regions,12
20095,10002,2,:\k_mutex_unlock.lto_priv.4,k_mutex_unlock.lto_priv.4,4
20096,10002,2,:\bt_data_mutex,bt_data_mutex,20
20097,10002,2,:\attr_nus_svc,attr_nus_svc,120
20098,10002,2,:\shell_process,shell_process,3592
20099,10002,2,:\shell_fprintf_normal,shell_fprintf_normal,28
20100,10002,2,:\cmd_kernel_cycles,cmd_kernel_cycles,28
20101,10002,2,:\cmd_kernel_version,cmd_kernel_version,24
20102,10002,2,:\shell_tdata_dump,shell_tdata_dump,280
20103,10002,2,:\state_string.0,state_string.0,64
20104,10002,2,:\cmd_kernel_thread_list,cmd_kernel_thread_list,72
20105,10002,2,:\shell_stack_dump,shell_stack_dump,72
20106,10002,2,:\cmd_kernel_thread_stacks,cmd_kernel_thread_stacks,116
20107,10002,2,:\bypass_cb,bypass_cb,324
20108,10002,2,:\shell_fprintf_error,shell_fprintf_error,28
20109,10002,2,:\cmd_kernel_sleep,cmd_kernel_sleep,52
20110,10002,2,:\cmd_kernel_uptime,cmd_kernel_uptime,232
20111,10002,2,:\m_getopt_common_state,m_getopt_common_state,24
20112,10002,2,:\cmd_get_terminal_size.0,cmd_get_terminal_size.0,5
20113,10002,2,:\shell_prompt_change,shell_prompt_change,92
20114,10002,2,:\enable_shell_uart,enable_shell_uart,304
20115,10002,2,:\cfg_flags.0,cfg_flags.0,4
20116,10002,2,:\shell_uart_history,shell_uart_history,16
20117,10002,2,:\shell_uart,shell_uart,44
20118,10002,2,:\shell_transport_uart,shell_transport_uart,8
20119,10002,2,:\shell_thread,shell_thread,272
20120,10002,2,:\nvs_write,nvs_write,492
20121,10002,2,:\nvs_delete,nvs_delete,8
20123,10002,2,:\ad,ad,16
20124,10002,2,:\sd,sd,8
