uuid,parent,level,identifier,name,size
1,,0,root,Root,186090
10002,1,1,:,(no paths),74634
11145,1,1,C:/ncs/vturkana/zephyr,ZEPHYR_BASE,67090
12269,1,1,C:/ncs/vturkana/nrf/samples/logi_reference/peripheral_hids/build_nrf54l15_app1/peripheral_hids,OUTPUT_DIR,1114
12284,1,1,C:/ncs/vturkana,WORKSPACE,38610
12855,1,1,(hidden),(hidden),4642
20003,10002,2,sym_*,sym_*,64950
20231,10002,2,CSWTCH.*,CSWTCH.*,191
20233,10002,2,__compound_literal*,__compound_literal*,401
20301,10002,2,:\delay_machine_code.0,delay_machine_code.0,6
20302,10002,2,:\delay_machine_code.0,delay_machine_code.0,6
20303,10002,2,:\ops.0,ops.0,40
20304,10002,2,:\ops.0,ops.0,40
20305,10002,2,:\ops.0,ops.0,40
20306,10002,2,:\l2cap_disconnected,l2cap_disconnected,2
20307,10002,2,:\att_exec_write_req,att_exec_write_req,4
20308,10002,2,:\gatt_conn_auth_info_cb.1,gatt_conn_auth_info_cb.1,16
20309,10002,2,:\gatt_conn_cb.0,gatt_conn_cb.0,44
20318,10002,2,:\smp_security_request,smp_security_request,4
20319,10002,2,:\smp_central_ident,smp_central_ident,4
20320,10002,2,:\smp_pairing_rsp,smp_pairing_rsp,4
20321,10002,2,:\smp_signing_info,smp_signing_info,4
20325,10002,2,:\salt.0,salt.0,16
20326,10002,2,:\transitions.0,transitions.0,12
20327,10002,2,:\parameters.0,parameters.0,8
20328,10002,2,:\pages_layout.1,pages_layout.1,8
20334,10002,2,:\port_offset.1,port_offset.1,16
20336,10002,2,:\levels.0,levels.0,24
20337,10002,2,:\platform_free_uninit,platform_free_uninit,2
20339,10002,2,:\cracen_initialized.0,cracen_initialized.0,4
20343,10002,2,:\__ultoa_invert,__ultoa_invert,172
20354,10002,2,:\memcmp,memcmp,32
20356,10002,2,:\stderr,stderr,4
20362,10002,2,:\mpsl_fem_pa_power_control_set,mpsl_fem_pa_power_control_set,12
20368,10002,2,:\sdc_hci_cmd_le_read_remote_features,sdc_hci_cmd_le_read_remote_features,4
20375,10002,2,:\sdc_hci_cmd_vs_event_length_set,sdc_hci_cmd_vs_event_length_set,4
20383,10002,2,:\mpsl_cx_granted_ops_get,mpsl_cx_granted_ops_get,12
20387,10002,2,:\sdc_hci_cmd_le_read_buffer_size,sdc_hci_cmd_le_read_buffer_size,4
20394,10002,2,:\sdc_hci_cmd_vs_qos_conn_event_report_enable,sdc_hci_cmd_vs_qos_conn_event_report_enable,12
20397,10002,2,:\sdc_hci_cmd_le_set_privacy_mode,sdc_hci_cmd_le_set_privacy_mode,4
20398,10002,2,:\sdc_hci_cmd_cb_read_transmit_power_level,sdc_hci_cmd_cb_read_transmit_power_level,4
20399,10002,2,:\mpsl_timeslot_request,mpsl_timeslot_request,182
20404,10002,2,:\bt_addr_any,bt_addr_any,6
20416,10002,2,:\sdc_hci_cmd_vs_peripheral_latency_mode_set,sdc_hci_cmd_vs_peripheral_latency_mode_set,8
20419,10002,2,:\__file_str_put,__file_str_put,16
20422,10002,2,:\sdc_support_adv,sdc_support_adv,40
20424,10002,2,:\bt_dev,bt_dev,368
20427,10002,2,:\sdc_hci_cmd_vs_set_role_priority,sdc_hci_cmd_vs_set_role_priority,4
20428,10002,2,:\snprintf,snprintf,88
20435,10002,2,:\__device_dts_ord_122,__device_dts_ord_122,20
20437,10002,2,:\mpsl_fem_enable,mpsl_fem_enable,12
20438,10002,2,:\mpsl_clock_hfclk_request,mpsl_clock_hfclk_request,44
20441,10002,2,:\MPSL_IRQ_TIMER0_Handler,MPSL_IRQ_TIMER0_Handler,20
20447,10002,2,:\strcmp,strcmp,20
20459,10002,2,:\sdc_hci_cmd_le_read_transmit_power,sdc_hci_cmd_le_read_transmit_power,4
20464,10002,2,:\sdc_hci_cmd_le_set_data_length,sdc_hci_cmd_le_set_data_length,4
20465,10002,2,:\cracen_mac_verify_setup,cracen_mac_verify_setup,4
20466,10002,2,:\MPSL_IRQ_CLOCK_Handler,MPSL_IRQ_CLOCK_Handler,216
