uuid,parent,level,identifier,name,size
00-fa03eb688ad8aa1db593d33dabd89bad,,0,root,Root,188466
01-09498dbadf45966909850dc8a47ebb13,00-fa03eb688ad8aa1db593d33dabd89bad,1,C:/ncs/vturkana,WORKSPACE,37538
01-60f3b1ff9b396408039047bbde339c46,00-fa03eb688ad8aa1db593d33dabd89bad,1,(hidden),(hidden),5741
01-665b1ea1222d25c5af30f0aec9f1f04e,00-fa03eb688ad8aa1db593d33dabd89bad,1,:,(no paths),74701
01-6666cd76f96956469e7be39d750cc7d9,00-fa03eb688ad8aa1db593d33dabd89bad,1,/,/,0
01-7db78365898c456bd7c383d01c5a6853,00-fa03eb688ad8aa1db593d33dabd89bad,1,C:/ncs/ws-turkana/logi_reference/peripheral_hids/build_nrf54l15_feat10/peripheral_hids,OUTPUT_DIR,1114
01-bb1836de191ead431509f5d1b910124d,00-fa03eb688ad8aa1db593d33dabd89bad,1,C:/ncs/vturkana/zephyr,ZEPHYR_BASE,69372
02-00431a577338786768a0730c93d08e90,01-665b1ea1222d25c5af30f0aec9f1f04e,2,:\mpsl_clock_hfclk_release,mpsl_clock_hfclk_release,40
02-03da88b3960003e51bc67c7bb0386999,01-665b1ea1222d25c5af30f0aec9f1f04e,2,:\sx_curve_nistp256,sx_curve_nistp256,12
02-0465f9d9258d3ff16d4ab276b7ac447a,01-665b1ea1222d25c5af30f0aec9f1f04e,2,:\net_buf_fixed_cb,net_buf_fixed_cb,12
02-05533e7a0ea600c6bb6eb9a734919be1,01-665b1ea1222d25c5af30f0aec9f1f04e,2,:\gatt_conn_cb.0,gatt_conn_cb.0,32
02-05ec52560623b8198de6740a8dd7e70e,01-665b1ea1222d25c5af30f0aec9f1f04e,2,:\sdc_hci_cmd_le_clear_filter_accept_list,sdc_hci_cmd_le_clear_filter_accept_list,4
02-0830ba6cef27a110a2c59b052f95a9a0,01-665b1ea1222d25c5af30f0aec9f1f04e,2,:\mpsl_low_priority_process,mpsl_low_priority_process,4
02-0840b53f25750516ae68d62c0d5c14dc,01-665b1ea1222d25c5af30f0aec9f1f04e,2,:\sdc_hci_cmd_le_read_remote_features,sdc_hci_cmd_le_read_remote_features,4
02-09a211323185172a3285a9fa5e7b75f4,01-665b1ea1222d25c5af30f0aec9f1f04e,2,:\sdc_hci_cmd_le_set_adv_params,sdc_hci_cmd_le_set_adv_params,4
02-0a4338ea3651b750487758d27cb904c1,01-665b1ea1222d25c5af30f0aec9f1f04e,2,:\ops.0,ops.0,40
02-0eb9b3af2e4a00837a1b1a854c9ea18c,01-09498dbadf45966909850dc8a47ebb13,2,modules,modules,12381
02-1003d7d17e0068ffa89071fa06bc4afd,01-665b1ea1222d25c5af30f0aec9f1f04e,2,:\sdc_hci_cmd_le_set_default_phy,sdc_hci_cmd_le_set_default_phy,4
02-14531855120b874f1c54ad81f2b1a743,01-665b1ea1222d25c5af30f0aec9f1f04e,2,:\mpsl_is_initialized,mpsl_is_initialized,12
02-15471298a00f9cb185b03dcaadafd432,01-665b1ea1222d25c5af30f0aec9f1f04e,2,:\mpsl_ecb_block_encrypt_extended,mpsl_ecb_block_encrypt_extended,16
02-1563d57a2fbbd7ccc9f840c4ef99a6b2,01-665b1ea1222d25c5af30f0aec9f1f04e,2,:\__device_dts_ord_10,__device_dts_ord_10,20
02-186c3c0f84230707910945c4b734c348,01-665b1ea1222d25c5af30f0aec9f1f04e,2,:\gatt_read_mult_vl_encode,gatt_read_mult_vl_encode,4
02-187e0cc955574a504d8b5a735936660c,01-665b1ea1222d25c5af30f0aec9f1f04e,2,:\sdc_hci_cmd_le_set_adv_data,sdc_hci_cmd_le_set_adv_data,4
02-18d627716a6c8f54e1778dd4fd788eee,01-665b1ea1222d25c5af30f0aec9f1f04e,2,:\sdc_hci_cmd_le_long_term_key_request_reply,sdc_hci_cmd_le_long_term_key_request_reply,8
02-19fc55dc23d46a62d5d51a114b581d45,01-665b1ea1222d25c5af30f0aec9f1f04e,2,:\sdc_hci_cmd_vs_conn_update,sdc_hci_cmd_vs_conn_update,100
02-1b106abd35545367c66f3cfa318936c7,01-665b1ea1222d25c5af30f0aec9f1f04e,2,:\sdc_hci_cmd_vs_get_next_conn_event_counter,sdc_hci_cmd_vs_get_next_conn_event_counter,30
02-1bad3c00dded1e49ada0434ab84bd112,01-665b1ea1222d25c5af30f0aec9f1f04e,2,:\__device_dts_ord_4,__device_dts_ord_4,20
02-1d67a8fbeff7661c831f485964fbd24e,01-665b1ea1222d25c5af30f0aec9f1f04e,2,:\att_handle_read_blob_rsp,att_handle_read_blob_rsp,4
02-1dc29b58647256561f4f00d7a5ab0e7f,01-665b1ea1222d25c5af30f0aec9f1f04e,2,:\mpu_config,mpu_config,8
02-1de2f0e7f84472c209531d7fb98f7367,01-665b1ea1222d25c5af30f0aec9f1f04e,2,:\sdc_hci_cmd_lc_disconnect,sdc_hci_cmd_lc_disconnect,4
02-1fd2bc9373a5051c13b6a464812d220f,01-665b1ea1222d25c5af30f0aec9f1f04e,2,:\sdc_hci_cmd_le_clear_resolving_list,sdc_hci_cmd_le_clear_resolving_list,4
02-1ff749f9877b82913a087a6fce1668bf,01-665b1ea1222d25c5af30f0aec9f1f04e,2,:\sdc_support_adv,sdc_support_adv,40
02-209f3fbd4df7018f2b277f9dafdcc25f,01-665b1ea1222d25c5af30f0aec9f1f04e,2,:\att_handle_exec_write_rsp,att_handle_exec_write_rsp,4
02-20e882376cb6c3c844108c192216a2d9,01-665b1ea1222d25c5af30f0aec9f1f04e,2,sym_*,sym_*,64972
02-2438921d530dacb12b45ebb0125b3a62,01-665b1ea1222d25c5af30f0aec9f1f04e,2,:\sdc_hci_cmd_ip_read_local_version_information,sdc_hci_cmd_ip_read_local_version_information,4
02-24c33103069b0f0e7879ad8f2ff2d333,01-665b1ea1222d25c5af30f0aec9f1f04e,2,:\strcmp,strcmp,20
02-27910bc25740bd3e1bff74124dc0bf71,01-665b1ea1222d25c5af30f0aec9f1f04e,2,:\mpsl_fem_tx_power_split,mpsl_fem_tx_power_split,20
02-27c1fddba4a03bf70b2f953cf2ea5433,01-665b1ea1222d25c5af30f0aec9f1f04e,2,:\sdc_hci_cmd_le_set_data_related_address_changes,sdc_hci_cmd_le_set_data_related_address_changes,4
02-290b8fe62298678eff699dac6a42a3c7,01-665b1ea1222d25c5af30f0aec9f1f04e,2,:\sdc_hci_cmd_vs_zephyr_read_version_info,sdc_hci_cmd_vs_zephyr_read_version_info,56
02-291d3afca503bd4638f5f5874d072b22,01-665b1ea1222d25c5af30f0aec9f1f04e,2,:\sdc_hci_cmd_le_reject_cis_request,sdc_hci_cmd_le_reject_cis_request,4
02-2d5925229dd0cf8ce42558ba1077f552,01-665b1ea1222d25c5af30f0aec9f1f04e,2,:\sdc_hci_cmd_vs_peripheral_latency_mode_set,sdc_hci_cmd_vs_peripheral_latency_mode_set,8
02-2e1cfe8e312ef6be7c43437165df99bd,01-665b1ea1222d25c5af30f0aec9f1f04e,2,:\sdc_rand_source_register,sdc_rand_source_register,16
02-2f158c4731d76d5975b8546d85de1b34,01-6666cd76f96956469e7be39d750cc7d9,2,C:\,C:\,1092
02-32af5b9b89ccb5846acd3a7bff058ef9,01-665b1ea1222d25c5af30f0aec9f1f04e,2,:\sdc_hci_cmd_le_write_suggested_default_data_length,sdc_hci_cmd_le_write_suggested_default_data_length,4
02-3372af3c02900bba27f6c78efc20d0b8,01-665b1ea1222d25c5af30f0aec9f1f04e,2,:\__udivmoddi4,__udivmoddi4,668
