uuid,parent,level,identifier,name,size
03-37a184204b9448f00fb83003d8a6cc69,02-fe69fd0a878b10d190c924b2398bad9c,3,drivers\entropy,entropy,124
03-4d4a9aa362b6ffe089fd2e992ccf4f5f,02-e8acc63b1e238f3255c900eed37254b8,3,lib\heap,heap,918
03-4fb69dc1bf667cfbc2b05dc5fd51e674,02-50484c19f1afdaf3841a0d821ed393d2,3,kernel\thread.c,thread.c,254
03-6406e0607655451a77bcf0a54c3d637c,02-fe69fd0a878b10d190c924b2398bad9c,3,drivers\pinctrl,pinctrl,427
03-6c90e8978ae0cba686caef23f41ebb71,02-7dfd0916e87aaa90a45bf1ec3391e970,3,subsys\mem_mgmt,mem_mgmt,12
03-6ce5bb4dbd940b828fa496317a1b0878,02-50484c19f1afdaf3841a0d821ed393d2,3,kernel\banner.c,banner.c,12
03-74136b24217cb75599440e6e1d807cf7,02-fe69fd0a878b10d190c924b2398bad9c,3,drivers\serial,serial,1074
03-779f8a3a8c60f325a2171a2653d27f6e,02-d436eb0fd9de10b54a828ce6435f7e81,3,include\zephyr,zephyr,198
03-7abb446738b4dfa1b0d7734371b8946e,02-e8acc63b1e238f3255c900eed37254b8,3,lib\net_buf,net_buf,546
03-7bca95052a036e1dc82f07529fd2b44d,02-50484c19f1afdaf3841a0d821ed393d2,3,kernel\idle.c,idle.c,22
03-820f20aaff1a08fa09ed2471da8e8e10,02-50484c19f1afdaf3841a0d821ed393d2,3,kernel\sem.c,sem.c,352
03-955871c9778abe2297251e689899dcdc,02-fe69fd0a878b10d190c924b2398bad9c,3,drivers\gpio,gpio,1104
03-9abfc3fa0a586782b875ee02ad45dcd8,02-7dfd0916e87aaa90a45bf1ec3391e970,3,subsys\bluetooth,bluetooth,83976
03-a5618994268beaa9fba3b5fc78562a8b,02-50484c19f1afdaf3841a0d821ed393d2,3,kernel\queue.c,queue.c,518
03-a7f3eb49d6fb4ccbbe593eb48c2bd096,02-50484c19f1afdaf3841a0d821ed393d2,3,kernel\device.c,device.c,24
03-a94562fb46c3ca23d4dd8798cc3464cf,02-c7d5f8495162588e6bb8a9e1975c45e7,3,soc\nordic,nordic,216
03-bc957e26ff41470c556ee5d09e96880b,02-779f8a3a8c60f325a2171a2653d27f6e,3,zephyr\misc,misc,2
03-bda16fa0e64e7aad8ddd86b71b0c308c,02-50484c19f1afdaf3841a0d821ed393d2,3,kernel\system_work_q.c,system_work_q.c,60
03-c4de0655302956f48d32155b4d80f44d,02-50484c19f1afdaf3841a0d821ed393d2,3,kernel\busy_wait.c,busy_wait.c,8
03-c80a73b78d3d460ce9f1d222a87714b0,02-50484c19f1afdaf3841a0d821ed393d2,3,kernel\poll.c,poll.c,894
03-cde9e8dec3ca8de88aa6cf61c1c0252c,02-0eb9b3af2e4a00837a1b1a854c9ea18c,3,modules\hal,hal,5873
03-d436eb0fd9de10b54a828ce6435f7e81,02-779f8a3a8c60f325a2171a2653d27f6e,3,zephyr\include,include,32
03-da1fe2b4f26525ab43e1476ed51c23d8,02-50484c19f1afdaf3841a0d821ed393d2,3,kernel\sched.c,sched.c,1804
03-dbdec1f2df92b57fa3cef80445426a24,02-50484c19f1afdaf3841a0d821ed393d2,3,kernel\fatal.c,fatal.c,70
03-dd302f94682dbd2a114d63b0433602e0,02-e8acc63b1e238f3255c900eed37254b8,3,lib\os,os,172
03-e5823ba08cf6f8acc6662017ec572078,02-e8acc63b1e238f3255c900eed37254b8,3,lib\libc,libc,44
03-f3474cdd6a817f1ae88af8b1ea224b15,02-50484c19f1afdaf3841a0d821ed393d2,3,kernel\mempool.c,mempool.c,78
03-f843a7390a4012d214747466b1f97def,02-50484c19f1afdaf3841a0d821ed393d2,3,kernel\timeslicing.c,timeslicing.c,268
03-f926b3e222d7afee57071b2256839701,02-d6194c68fcc7e79bb57401be603cb1cc,3,arch\arm,arm,2424
03-ff154c0ad97c0dfa9c535e0c3c3f381f,02-50484c19f1afdaf3841a0d821ed393d2,3,kernel\init_static.c,init_static.c,2
